bid,keyword,region,match,active,predicted_conv_value,predicted_clicks,predicted_profit
0.19500000000000028,AI for business,USA,Exact match,1.0,91.41169929413653,1.0,91.21669929413653
0.19500000000000028,AI for business,USA,Phrase match,1.0,91.41169929413653,1.0,91.21669929413653
0.19500000000000028,best place to study artificial intelligence,B,Exact match,1.0,14.418247827124919,1.0,14.223247827124919
0.19500000000000028,best place to study artificial intelligence,C,Phrase match,1.0,14.418247827124919,1.0,14.223247827124919
0.19500000000000028,best place to study artificial intelligence,C,Exact match,1.0,14.418247827124919,1.0,14.223247827124919
0.19500000000000028,mit professional education applied generative ai for digital transformation,USA,Broad match,1.0,20.919453789122155,0.9999999999999956,20.724453789122155
0.19500000000000028,MIT generative AI certificate,USA,Broad match,1.0,17.15672966594536,0.9999999999999956,16.96172966594536
0.19500000000000028,MIT generative AI certificate,B,Broad match,1.0,17.15672966594536,1.0,16.96172966594536
0.19500000000000028,online generative AI course,B,Phrase match,1.0,28.63789654894534,1.0,28.44289654894534
0.19500000000000028,online generative AI course,USA,Phrase match,1.0,28.63789654894534,1.0,28.44289654894534
0.19500000000000028,online generative AI course,A,Phrase match,1.0,28.63789654894534,1.0,28.44289654894534
0.19500000000000028,generative AI for business,USA,Exact match,1.0,89.12377002537087,1.0,88.92877002537088
0.19500000000000028,generative AI for business,B,Exact match,1.0,89.12377002537087,1.0,88.92877002537088
0.19500000000000028,best generative AI course,A,Exact match,1.0,15.001485584238896,1.0,14.806485584238896
0.19500000000000028,best generative AI course,USA,Exact match,1.0,15.001485584238896,1.0,14.806485584238896
0.19500000000000028,applied gen ai for digital transformation mit,B,Broad match,1.0,30.16039060989306,1.0,29.96539060989306
0.19500000000000028,best ai courses,B,Broad match,1.0,46.51846680656115,1.0,46.32346680656115
0.19500000000000028,designing ai products and services,B,Broad match,1.0,67.88060418788753,1.0,67.68560418788752
0.19500000000000028,best course on artificial intelligence,C,Exact match,1.0,12.226781256993153,1.0,12.031781256993153
0.19500000000000028,google's introduction to generative ai,USA,Broad match,1.0,105.78392302115329,0.9999999999999956,105.58892302115329
0.19500000000000028,mit,USA,Broad match,1.0,1598.1669883877005,1.0,1597.9719883877005
0.19500000000000028,mitx,USA,Broad match,1.0,62.5637163696627,0.9999999999999956,62.3687163696627
0.19500000000000028,generative ai for business with msft azure openai program,USA,Exact match,1.0,55.493336376836055,1.0,55.298336376836055
0.19500000000000028,ai courses for executives,USA,Exact match,1.0,9.500625795615125,1.0,9.305625795615125
0.19500000000000028,introduction to generative ai,USA,Exact match,1.0,11.300969736814924,1.0,11.105969736814924
0.19500000000000028,introduction to generative ai,A,Exact match,1.0,11.300969736814924,1.0,11.105969736814924
0.19500000000000028,introduction to generative ai,B,Exact match,1.0,11.300969736814924,0.9999999999999982,11.105969736814924
0.19500000000000028,mit ai course,USA,Broad match,1.0,4.175768879232495,1.0,3.980768879232495
0.19500000000000028,mit ai course,A,Broad match,1.0,4.175768879232495,1.0,3.980768879232495
0.19500000000000028,ai prompt engineering course,A,Exact match,1.0,16.937204434802542,1.0,16.74220443480254
0.19500000000000028,generative ai fundamentals,USA,Exact match,1.0,22.85251318426211,1.0,22.65751318426211
0.19500000000000028,generative ai fundamentals,A,Exact match,1.0,22.85251318426211,1.0,22.65751318426211
0.19500000000000028,AI for product managers course,B,Phrase match,1.0,23.683801824701877,1.0,23.488801824701877
0.19500000000000028,AI for product managers course,A,Phrase match,1.0,23.683801824701877,1.0,23.488801824701877
0.19500000000000028,best course on artificial intelligence,USA,Phrase match,1.0,12.226781256993153,1.0,12.031781256993153
0.19500000000000028,best course on artificial intelligence,A,Exact match,1.0,12.226781256993153,1.0,12.031781256993153
0.19500000000000028,best course on artificial intelligence,A,Phrase match,1.0,12.226781256993153,1.0,12.031781256993153
0.19500000000000028,best course on artificial intelligence,B,Exact match,1.0,12.226781256993153,1.0,12.031781256993153
0.19500000000000028,best course on artificial intelligence,B,Phrase match,1.0,12.226781256993153,1.0,12.031781256993153
0.19500000000000028,best course on artificial intelligence,C,Phrase match,1.0,12.226781256993153,1.0,12.031781256993153
0.19500000000000028,generative ai course online,C,Exact match,1.0,22.410478244329628,1.0,22.215478244329628
0.19500000000000028,generative ai course online,C,Phrase match,1.0,22.410478244329628,1.0,22.215478244329628
0.19500000000000028,mit ai courses,A,Broad match,1.0,9.35820656301166,1.0,9.16320656301166
0.19500000000000028,mit ai program,USA,Broad match,1.0,32.61239066625046,0.9999999999999956,32.41739066625046
0.19500000000000028,ai class,USA,Broad match,1.0,216.77269931857825,0.9999999999999956,216.57769931857825
0.19500000000000028,ai certificate programs,USA,Broad match,1.0,44.83259183987042,0.9999999999999956,44.63759183987042
0.19500000000000028,ai online courses,B,Broad match,1.0,219.77907897492582,1.0,219.58407897492583
0.19500000000000028,learn prompt engineering,B,Broad match,1.0,34.60394127851714,1.0,34.40894127851714
0.19500000000000028,generative ai certification,USA,Broad match,1.0,54.50332539130443,0.9999999999999956,54.30832539130443
0.19500000000000028,gen ai courses,USA,Broad match,1.0,53.184375755234456,0.9999999999999956,52.989375755234455
0.19500000000000028,learning chatgpt,USA,Broad match,1.0,11.1231813881903,0.9999999999999956,10.9281813881903
0.19500000000000028,mit xpro designing and building ai products and services,USA,Broad match,1.0,27.930742264968732,0.9999999999999956,27.73574226496873
0.19500000000000028,stanford ai professional program,USA,Broad match,1.0,51.635038275999776,0.9999999999999956,51.440038275999775
0.19500000000000028,stanford ai professional program,USA,Phrase match,1.0,12.109346175471732,1.0,11.914346175471731
0.19500000000000028,online ai training courses,B,Broad match,1.0,58.77047350037772,1.0,58.57547350037772
0.19500000000000028,generative ai fundamentals,B,Exact match,1.0,22.85251318426211,1.0,22.65751318426211
0.19500000000000028,AI for product managers course,USA,Phrase match,1.0,23.683801824701877,1.0,23.488801824701877
0.19500000000000028,large language model course,B,Exact match,1.0,87.54890127416405,1.0,87.35390127416406
0.19500000000000028,ai prompt engineering course,USA,Exact match,1.0,16.937204434802542,1.0,16.74220443480254
0.19500000000000028,large language model course,A,Exact match,1.0,87.54890127416405,1.0,87.35390127416406
0.19500000000000028,ai executive education,B,Exact match,1.0,23.89533971709344,1.0,23.70033971709344
