bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,Keyword,is_new_keyword
0.85364836,0.28592515,-0.044866275,0.045487408,-0.11274463,-0.07920796,0.16214454,-0.14878508,0.09728904,0.10486685,-0.032309838,-0.027566873,0.022811117,-0.022565804,0.17060964,-0.0090729445,-0.06157659,0.013091268,-0.07100794,-0.035232376,-0.028983312,0.1256838,-0.035329737,0.020381467,0.07464586,0.035057873,0.046750586,0.055245638,-0.016834904,0.026221931,-0.018149124,0.020868741,0.0033080494,0.035611812,-0.045144938,-0.08571068,-0.017024085,0.020069141,-0.06327915,0.0058533405,0.02882553,-0.050253298,-0.00094425114,-0.01722204,-0.0047312803,-0.0076427837,-0.028161686,0.034746107,0.024027165,0.03901786,data science and generative ai course,True
0.8301432,0.3180866,-0.023177395,0.060235977,-0.11196771,-0.06449966,0.1968123,-0.121458374,0.06392239,0.12725471,-0.01202993,-0.029886879,0.010611632,-0.022711849,0.17364044,-0.019769792,-0.045499884,0.020213768,-0.06202632,-0.05661175,-0.03607028,0.1584576,-0.0017814019,-0.007045267,0.08833878,0.036907673,0.040984597,0.058535486,-0.019943392,0.009233013,-0.012400832,0.032619525,-0.009699864,0.031991523,-0.04997691,-0.10501836,-0.02581599,0.055598654,-0.04919985,-0.01090922,0.0442638,-0.057693325,-0.0075648692,-0.01222878,-0.00854381,0.0024405636,-0.04260786,0.027604725,0.019991409,0.037240256,data science with generative ai course,True
0.8562395,0.19044736,-0.09518725,0.103821166,-0.11682836,-0.10285627,0.017129513,-0.037529927,0.00024381788,0.09748632,-0.01811428,-0.02019205,-0.011126236,-0.013422943,0.1731947,0.07815585,-0.09610702,-0.022528427,-0.07203073,-0.11135565,-0.05592273,0.16038495,0.11791936,0.022884227,0.07138046,0.036748525,0.062787116,-0.022644019,0.018760072,0.05825678,0.0034269986,-0.017289605,0.013617814,-0.06504925,-0.059259888,-0.06275285,-0.026003608,0.054699294,-0.039064754,0.0028542473,-0.0031070393,-0.09466149,0.04042907,-0.054600414,0.061890274,0.005782194,-0.011807166,-0.05812063,0.10815882,0.053500567,data science with generative ai course fees,True
0.8190066,0.32409126,-0.044927966,0.11101634,-0.18540713,0.020993415,0.19267917,-0.07600693,0.053085934,0.077161446,0.024390446,-0.028494153,0.011424215,-0.0050148517,0.108811304,-0.1078153,0.009311733,-0.0063483873,-0.09474926,-0.0094145145,0.008358175,0.16360846,-0.03422541,-0.06912852,0.108543284,0.04806816,0.017662564,0.053664107,0.021620825,0.0070568305,-0.010890307,0.023231138,-0.018562768,0.00054506573,-0.017942397,-0.112531,0.012964193,0.05993476,-0.08936384,0.07242253,-0.009712155,0.008772063,0.0008608383,0.036292132,0.014612828,0.03002148,-0.05323455,0.03881812,-0.0038186098,0.024731534,data science with generative ai course free download,True
0.8145141,0.21846059,-0.019178526,0.03919723,-0.1424324,-0.07815837,0.18898565,-0.122888036,0.12141369,0.17491312,0.0496605,-0.05924343,0.07254597,-0.05976325,0.17777298,-0.0073372438,-0.081072964,-0.011759693,-0.124369584,-0.06213683,-0.0093802875,0.11208016,0.04873836,-0.029951626,0.15590094,0.0769285,-0.0020297982,0.08978209,-0.023399219,-0.052690055,-0.018150836,0.029039297,-0.06147285,0.027628379,0.0013517251,-0.091630295,-0.030910876,0.04924103,-0.0648982,0.0050241943,0.07925792,-0.058980443,-0.02424334,-0.0056462004,-0.023681847,0.013257276,-0.024501463,0.008972723,-0.02780019,0.006832995,data science with generative ai course hyderabad,True
0.82855856,0.34180245,-0.023329563,0.061685726,-0.10480266,-0.04607252,0.20856193,-0.092409685,0.019558864,0.10345567,0.0034964483,-0.017525326,-0.003907727,-0.016807817,0.1784673,-0.0006842265,-0.019110095,-0.011128787,-0.09644052,-0.036650278,-0.0014867829,0.18044515,0.01090939,-0.03148274,0.05647497,0.045319624,0.025308235,0.054283075,0.0019925097,-0.0076911463,-0.02082549,-0.0051093744,0.008456485,-0.0006389422,-0.057404604,-0.10456253,-0.02304045,0.04661547,-0.029241396,-0.016546778,0.052789,-0.031317417,-0.0028593547,-0.0032787367,0.0005534001,0.020021532,-0.05800606,0.043664824,0.027207598,0.033510663,data science with generative ai course pw,True
0.7933659,0.16176595,0.014456822,0.14200617,-0.17604761,-0.10604412,0.08377037,-0.049738612,0.04542712,0.24109185,-0.036889244,0.05781692,0.13233726,-0.00439028,0.22201933,0.07731994,-0.043574266,0.022530269,-0.064363696,-0.08848896,-0.038674902,0.13605341,0.14293064,0.02215313,0.04961744,-0.04305856,0.12463999,0.07857141,-0.07912058,-0.013262892,0.039420843,-0.012826902,-0.058932908,0.02301886,-0.03358962,-0.073579766,0.0074454355,0.03901641,-0.06429276,-0.025300868,-0.004428099,-0.090801954,0.0007616678,-0.05856548,0.048794474,0.03469374,0.030414669,-0.09336199,0.023881946,0.052244827,data science with generative ai course salary,True
0.8527097,0.32343432,0.065059744,-0.022774015,-0.09194196,0.0049182875,0.15875292,0.03372088,0.032184925,-0.033302814,-0.03732847,-0.081665836,-0.023965048,0.08468838,0.09394621,-0.036064457,-0.047746167,-0.045113117,-0.060756184,0.0048012375,-0.0034901255,0.08548102,-0.005683018,-0.06710061,0.09930167,-0.029148588,0.09096057,0.040226616,0.036887735,-0.042311363,-0.10446982,-0.062294178,0.010112504,0.04194172,-0.029340107,-0.13146357,-0.023772808,0.07500384,-0.043816503,0.03238862,-0.07589322,-0.011511817,0.022834823,-0.047502182,-0.037083015,-0.011096563,-0.030399924,-0.02938804,0.028035287,-0.017004807,databricks generative ai course,True
0.8353582,0.22878794,0.07023279,0.0042032753,-0.06478172,-0.0467162,0.21184807,0.07846469,0.117046654,0.06452035,-0.1531478,-0.067345716,-0.032520168,0.087730154,0.15334068,-0.085070916,-0.045310974,-0.052223764,-0.045589164,-0.027578318,-0.0013524202,0.09061231,-0.024086952,-0.06335358,0.14028634,-0.0355083,0.066970855,0.047284894,0.008320952,-0.05146154,-0.09053287,-0.051745877,0.05007441,0.061330188,-0.007658427,-0.14239429,-0.010280523,0.06301898,-0.05317235,0.048568953,-0.014571849,0.007379084,0.01240062,-0.0111267725,-0.028731812,-0.0040686894,-0.029763136,-0.036053594,0.030356271,0.008387104,databricks generative ai engineering course,True
0.79694414,0.30725506,0.15306044,-0.057991914,-0.10980005,0.044910908,0.20500016,-0.028841458,0.059399985,-0.037336774,-0.08133034,-0.1229657,-0.017052284,0.12061437,0.082564846,-0.054759417,-0.02743499,-0.00063955534,-0.063748136,0.03586086,0.02685654,0.039683163,-0.062931105,-0.060062516,0.065183185,-0.05661958,0.06742646,0.080478296,0.07805751,-0.029497633,-0.12600826,-0.08222851,0.04400909,0.052812092,-0.048961636,-0.11049437,-0.012469898,0.08068201,-0.029140763,0.11356763,-0.071343824,0.0019338039,0.10496813,-0.085919835,-0.005498975,-0.021104489,-0.06420839,-0.04808231,0.014173903,-0.032337133,databricks generative ai fundamentals course,True
0.803895,0.4213473,-0.06375517,0.015251295,-0.04876613,-0.08484565,0.09555535,0.087638944,-0.04032181,-0.05391392,0.08380535,0.076397106,-0.08899143,0.14966448,0.15276317,-0.08857242,-0.051728982,-0.086651884,-0.035812933,0.016893443,-0.030286219,0.00830511,-0.07835904,-0.08206898,0.06435212,-0.057841927,0.08850588,0.013374338,-0.014562213,0.0017709291,0.020446401,-0.03870477,-0.013196214,0.0211621,-0.046014734,-0.09606453,-0.003735015,-0.0088985935,-0.030460171,-0.018746052,-0.041070804,0.0119172875,-0.01745797,-0.05813293,-0.009002104,0.005332406,-0.062498067,-0.0013248888,0.005357466,0.022296837,datacamp generative ai course,True
0.8440503,0.3780783,-0.14577201,0.08688211,-0.033418223,-0.1577525,0.03480767,-0.032923587,0.031603143,0.034509942,-0.038906105,0.06895129,-0.036036406,0.02761564,0.09855261,0.03848533,-0.012059354,-0.00768814,0.010550746,-0.046104785,-0.078719094,-0.014611537,0.0407985,-0.07951417,-0.05767127,-0.008299341,0.05041665,-0.017870076,-0.07586084,0.038620636,-0.06443316,-0.07050604,0.06399255,-0.011289974,0.09114054,0.00045819048,-0.0006216312,-0.015030721,-0.032841805,-0.014699255,-0.0716349,-0.0062109535,0.036234908,-0.04961121,-0.043679353,-0.0040422757,-0.035988186,-0.009361051,0.0034623374,0.0070444816,deep learning ai generative ai courses,True
0.84048104,0.43951377,-0.07065446,0.09345847,-0.023749169,-0.103415295,0.095124446,-0.039996065,-0.01594124,0.04639252,-0.028650964,0.025552971,-0.04168688,-0.010349348,0.09466987,-0.0055543114,-0.0031641743,-0.011990272,-0.02013266,0.006779718,-0.048544254,6.9878806e-05,-0.005062699,-0.042304207,-0.008227671,-0.025270827,0.113963984,-0.020636557,-0.06985273,-0.0077900053,-0.013491867,-0.02275431,0.054159157,-0.043034457,0.07605268,-0.019225799,0.04385063,0.0070493873,-0.0149656255,0.006405431,-0.04874308,0.009811903,0.027495453,-0.036521647,-0.041824985,-0.0009763611,-0.06426513,0.034336835,0.008044555,0.025848826,deep learning generative ai course,True
0.84143734,0.4234707,-0.046973918,-0.0046923156,0.017080635,-0.13528608,0.02750838,-0.07215477,-0.04996167,-0.06421025,-0.027539274,0.016958939,-0.016208138,-0.04559912,0.011622915,0.0857524,-0.025974305,-0.006927604,0.019978134,-0.0049900757,-0.05386476,0.007502581,-0.010657956,-0.060216203,-0.020376714,-0.12597126,0.06752652,-0.02513296,-0.073797256,0.020104222,-0.007936064,-0.022430103,0.033833686,-0.031054003,0.06319074,-0.0043719835,-0.034905553,-0.00087966165,0.0262575,-0.03353866,-0.079672545,0.020376246,0.040601328,-0.06081465,-0.07388627,0.027718525,-0.013798499,0.013337249,-0.060021557,0.03429033,deeplearning ai generative ai course,True
0.86033064,0.21893358,0.023641663,-0.09565648,-0.07504642,-0.053648397,-0.013753195,0.11427191,-0.065403715,0.0740386,0.003301127,-0.07941289,-0.007824292,0.043622363,0.13889286,-0.096122436,-0.057795305,-0.1004156,0.057561345,-0.053514034,-0.1395001,-0.022138687,-0.0125135705,-0.100610524,0.1360536,-0.071646295,0.018542523,0.07672152,0.06414466,-0.03602326,-0.014281004,-0.061747868,0.029192498,0.024176847,0.050923444,-0.10666913,-0.01967928,0.050403103,-0.002810219,-0.0025246614,0.030282635,0.001631392,-0.023141967,-0.048296627,-0.08775582,-0.03829693,1.764943e-05,-0.05702442,-0.03772636,0.093528755,developing generative ai applications on aws course,True
0.8450438,0.42823952,0.069263265,0.055359647,0.09183883,-0.016719975,0.002973935,-0.11590269,-0.014327838,-1.5754304e-05,-0.02022317,0.03514539,-0.01724266,-0.0014991915,-0.0012327577,0.06372262,0.027923448,-0.043762714,-0.087618895,0.057094183,-0.027590133,-0.009524943,-0.034607913,-0.01757134,-0.008731547,-0.073288694,0.017201375,0.008793381,0.0690667,-0.021395206,-0.0321941,-0.028579133,0.022591868,-0.078158274,-0.046255816,-0.045620017,-0.004150462,-0.009947095,-0.0057292604,0.0008823668,0.014816652,-0.065576926,0.1023411,0.016321667,-0.03623573,-0.024582734,0.03745053,0.031963192,0.08058473,0.01748019,diffusion generative ai course,True
0.90530086,0.11308965,0.0060012797,-0.00046354494,-0.039302573,-0.09834865,-0.086775325,0.05685578,-0.0076972297,0.08635348,0.045899577,-0.15385412,0.07064933,-0.035727825,-0.06417164,-0.016714659,-0.07586169,0.00209724,-0.059062906,-0.029638978,0.06127029,0.017563876,-0.010857386,0.043605886,0.0861696,-0.003021459,-0.022520017,0.045267377,-0.058228943,-0.026940608,-0.045098357,-0.014653456,0.059158135,-0.106381856,0.03798973,-0.037932273,-0.04163608,-0.122018784,-0.03433666,0.051736616,-0.094237804,-0.00454909,0.012895136,0.016285256,0.066192605,0.057360314,0.0964754,-0.059056338,-0.029266113,0.01640954,download ethics in the age of generative ai course,True
0.8912678,0.25086212,-0.019341735,0.016338645,-0.03356259,-0.015870688,-0.058589894,0.06968301,-0.09192672,0.12675568,0.03567811,-0.0029290786,0.04875599,0.017103147,0.12910978,-0.043860536,0.021639165,-0.04363526,-0.086208224,0.032153785,0.05424871,-0.05334865,0.039121367,-0.10038734,0.08270431,-0.020004112,-0.027322553,0.034401387,-0.043417256,-0.060846284,-0.017990774,0.019032586,-0.062622935,-0.073017806,-0.016449414,-0.027503747,0.016157513,0.04917012,-0.05030209,0.10562951,-0.06519748,0.045211125,-0.024083763,-0.04211465,0.05800995,0.0341425,0.036915835,-0.01155023,-0.015536962,0.009890705,download generative ai in hr course,True
0.8837753,0.35929567,-0.034048364,0.04985839,-0.055546887,-0.065029055,0.012669173,0.08058769,-0.020742083,0.0064585707,0.029672189,-0.06028326,0.05386484,0.013753837,0.012969002,-0.07848732,-0.002766868,0.008523468,-0.008690669,0.08428555,0.0027564482,0.0040083076,-0.04613375,-0.075065,0.07286884,-0.035987247,0.046772737,0.030140454,0.005435687,-0.014317333,0.0077608405,-0.02295002,-0.024699036,-0.03054045,0.007966087,-0.016282288,0.032951873,0.01582078,-0.039105035,0.06571486,-0.09722175,0.09618952,-0.025821013,0.010386561,0.01857185,0.03419126,0.03412568,0.009404966,-0.024074692,0.019444874,download get ready for generative ai course,True
0.7294847,0.22184703,0.1217086,0.09966445,-0.12694785,-0.0033058322,-0.12509868,0.16216487,0.039010093,0.16251744,0.014506762,-0.2421405,-0.17324558,-0.031411607,0.040479477,0.029242208,0.069327444,-0.06312808,-0.037906945,-0.047841243,-0.1375324,-0.0010141743,-0.0017594683,-0.058724552,0.11209392,0.05403759,0.033134833,0.003562001,-0.18192793,-0.024807746,-0.06572287,0.036668185,0.07714459,-0.1215698,-0.04416166,-0.037813216,0.026176292,0.12409303,0.02524135,0.047629956,-0.04862342,0.005954767,-0.055492707,-0.13819154,-0.06467801,0.20579568,0.018130241,0.0021928414,-0.079004705,-0.062454917,download linkedin amplify your personal brand with generative ai course,True
0.8822221,0.26918638,-0.059942923,0.028104186,-0.08121407,-0.022994392,-0.027605431,0.0839743,-0.017298896,0.12088994,-0.034239456,-0.09805882,0.010775792,0.0067366483,0.062485836,-0.035872675,-0.065481976,0.0026361465,-0.00089830166,0.011306481,-0.034725014,0.009044922,0.0006993986,-0.12463737,0.08583937,-0.05731305,-0.009890324,0.034260903,-0.08091253,-0.019385954,-0.057455316,0.011933534,-0.069209516,-0.09516525,-0.033199713,-0.0015063109,0.0054199975,0.033017527,-0.030010164,0.0657575,-0.11598338,0.06016927,0.0059258323,-0.03202978,-0.002397906,0.08160221,0.03214944,-0.037925318,-0.07556687,-0.03216694,download linkedin discover the possibilities of generative ai course,True
0.7974262,0.29072347,0.08036598,0.03235768,-0.124150895,0.03201391,-0.07674139,0.16093904,0.029727308,0.21496823,0.007172692,-0.14987849,0.017627193,0.06247899,0.1118573,-0.1200923,-0.032009676,0.014049262,0.005611862,-0.0016736389,-0.07120484,0.036686383,-0.012858982,-0.10958378,0.046892513,-0.07119932,0.07171118,0.032445285,-0.10941731,-0.006133945,-0.09605406,-0.024971167,-0.08215691,-0.10008059,-0.0005081074,-0.007211202,0.012937837,0.03984379,-0.08449323,0.07236158,-0.07549097,0.08299481,0.027449956,-0.10763352,0.0449468,0.07796428,-0.019572876,-0.021546366,-0.025203586,-0.049734358,download linkedin integrating generative ai into the creative process course,True
0.81488645,0.30741918,0.028349966,-0.007970809,-0.022224316,-0.09489982,0.10652059,0.18293746,-0.026621467,0.13882262,-0.06645849,-0.20511697,0.004064965,0.06376706,-0.017077478,-0.10206039,-0.07987311,0.055967256,-0.07269114,0.019939898,-0.025771234,-0.0634085,-0.13602054,-0.06255818,0.08254711,-0.07252533,-0.050164945,0.024540009,-0.0057192217,-0.008617133,0.0050261174,0.0021907354,-0.045487825,-0.032901205,-0.022784742,0.00065947307,0.026196247,0.006443441,-0.064350955,0.08763862,-0.081256606,0.092017315,0.03112762,-0.015514103,-0.055364426,0.06868024,0.053810786,0.026025394,-0.058754906,0.009065742,download linkedin introduction to prompt engineering for generative ai course,True
0.73698515,0.16216467,0.01914848,0.120436534,-0.15285636,0.025844317,-0.15977952,0.08515851,-0.07807676,0.29722738,0.024891349,-0.1395595,-0.021698864,-0.00830201,0.02112125,-0.06028492,-0.047642335,-0.0069743283,-0.087406754,-0.05787012,0.000646745,0.02731619,-0.042473465,-0.068774775,0.082139656,0.016442537,-0.08810628,0.02350101,-0.23539717,-0.008005524,-0.035193104,-0.071102515,0.04379635,-0.17972453,-0.030135266,-0.05865509,0.03389183,0.017195225,-0.03240713,0.12098579,-0.097525775,-0.09590541,0.01527573,-0.12733564,0.08765524,0.15825988,0.121209726,-0.020270217,-0.054045722,-0.020312717,download linkedin using generative ai ethically at work course,True
0.7895929,0.31401366,-0.04738639,0.011100676,-0.091566145,0.03455275,0.003917594,0.09838405,-0.050708026,0.08673442,0.017534828,-0.111695595,-0.09936073,0.030995699,0.066046424,-0.09105789,0.014531609,0.012962288,-0.06767716,-0.0005036289,-0.04329594,0.060938142,-0.060485374,-0.24368246,0.044763997,-0.08251331,0.10366133,0.0006735123,-0.10614513,-0.04871033,-0.09769355,-0.011781529,-0.0391577,-0.04005609,-0.032189287,-0.008959484,0.0028803654,0.070203505,-0.089706674,0.15569818,-0.12606545,0.06286133,0.061290313,-0.01700695,-0.0613501,0.01305532,0.11114117,-0.050313663,-0.07745101,-0.057248235,download linkedin weekly generative ai tool series course,True
0.8134656,0.071954235,-0.053521678,-0.28227088,-0.004583315,-0.010958443,-0.01948858,0.21890451,-0.003495312,0.040065594,0.052240472,-0.15382843,0.11243171,-0.01687551,0.082015485,-0.13886152,-0.005739919,-0.046452463,0.05976922,0.08573115,-0.052507382,0.022284107,-0.021669272,-0.1331318,0.116692215,-0.078846365,0.026134921,-0.040982265,-0.0019388798,-0.08338877,0.05470015,-0.050383776,-0.023885835,-0.046349272,0.01711014,0.004442004,-0.006126594,-0.011733658,0.061149225,0.051025886,-0.075243294,0.15445442,-0.048914224,0.014830324,0.040657397,0.09987591,-0.06470251,-0.017892912,-0.04574424,-0.077581584,download rapid idea generation using ai course,True
0.84015983,0.19047317,-0.019560605,0.1123889,-0.08905856,-0.066746145,-0.10580989,0.13140249,-0.083083466,0.2130904,0.068177044,-0.063168116,0.004325162,-0.054066375,-0.019718645,-0.080517374,-0.016707035,-0.058854405,-0.071076386,-0.010918241,0.0701199,0.030412849,0.010141122,0.019797,0.12170204,0.062944725,-0.06706532,-0.02768503,-0.07798531,-0.071083345,-0.003837804,-0.054033477,0.028041083,-0.12811759,-0.002711073,-0.054420587,0.008448352,-0.06952644,-0.019265058,0.0873224,-0.08791665,-0.050739758,-0.016014582,-0.03277536,0.091655396,0.071243055,0.1440239,0.014427671,0.0048714066,0.026693292,download using generative ai ethically at work course,True
0.8685177,0.28584152,-0.07184241,0.051069386,-0.027659828,-0.18616293,-0.055504024,0.057733376,-0.042753723,0.05128655,0.011043334,-0.027425107,0.094110504,-0.07449337,-0.04233083,-0.013149556,-0.007276523,-0.047933195,-0.09092853,-0.019949347,0.015703805,-0.033618134,0.058377456,-0.13395244,-0.007813237,-0.038180433,-0.013864853,-0.016224233,-0.030859739,-0.1235752,0.038745493,0.09729216,-0.010608864,-0.050405923,0.016683197,-0.043139502,0.015288103,0.016212514,-0.022465888,0.007229712,-0.017897345,0.029171912,0.11026526,-0.070008196,-0.047369152,0.01146282,0.03769825,0.021853924,0.03174924,-0.019888716,edureka generative ai course review,True
0.75605977,0.14774883,0.23160218,-0.049259983,0.04187465,-0.23875089,-0.23853973,0.097950295,0.05406543,0.17810123,-0.021571439,-0.13288382,-0.13710693,-0.09280112,0.06940012,0.0374835,-0.028270394,-0.20412673,-0.034360006,-0.11312427,-0.081369385,-0.008451438,0.008793891,0.09604936,0.0067782463,0.016847288,0.068752594,-0.050106917,-0.12815104,-0.046537053,0.0035874136,-0.054222602,0.019825626,0.02118304,0.04248296,0.0020701142,0.017057464,0.004853527,0.07944588,-0.041133527,0.09932763,-0.029105607,0.09277369,-0.045403805,-7.3370415e-05,0.026695808,-0.013173978,0.03151996,-0.004048113,0.055075776,elevate your business branding with generative ai course,True
0.7835334,0.34121054,0.12486161,0.027978,-0.025326656,-0.14423418,-0.03599265,0.045191802,-0.071470596,0.075265944,0.0033221424,-0.032983214,0.0017935913,-0.015692035,0.07349814,-0.013425485,0.0015096226,-0.12185586,-0.087879054,-0.01717723,-0.116884716,0.19513273,-0.0010601489,-0.11950208,0.1418651,-0.031493515,0.02109409,0.06444713,0.039904855,-0.041687652,0.009230296,0.07441934,-0.053414542,0.06980885,-0.09273152,0.07961672,-0.01624145,0.075548984,-0.032006495,-0.10200252,-0.14099379,0.095599666,0.021930479,-0.021742877,-0.0048283176,-0.09677257,0.061963223,0.012730728,-0.026492154,0.055708822,enhancing excel with generative ai tools course,True
0.795718,0.35203332,-0.025092585,0.03265053,-0.0897591,-0.0002982161,-0.17166744,0.09573406,-0.051668346,0.10196165,-0.024455437,-0.017837515,-0.012303328,-0.042499576,0.012232068,-0.0032021399,-0.0033320372,-0.12934639,-0.08702203,-0.010989431,-0.077786855,0.17102188,-0.027710803,-0.105640456,0.1269622,-0.015990477,0.008645315,0.05293717,0.053620216,-0.051860925,-4.977751e-05,0.06600056,-0.026765455,0.05152061,-0.094728895,0.08350629,0.0027513318,0.07183791,-0.004638588,-0.09493937,-0.1486131,0.08696265,0.009617393,-0.01599675,0.0059622936,-0.07152495,0.064438716,0.029802997,-0.04561341,0.042348433,enhancing excel with generative ai tools online course,True
0.87423164,0.16092287,0.0695707,0.011460865,-0.01104523,-0.2066793,-0.089835644,-0.01881783,0.012538275,0.016207295,-0.025169339,-0.08297328,0.12781925,-0.011047348,-0.022474647,0.053556215,-0.14961722,-0.009551442,0.011063757,-0.07984449,0.037176955,0.029792305,0.00018326317,0.079234526,-0.0018877763,-0.07319652,0.01892755,0.056705616,-0.08179189,0.032006186,0.02950941,0.04554868,0.06724982,-0.06161457,0.09393689,-0.037840392,-0.037618473,-0.15114793,-0.02118119,-0.033865504,-0.07857763,-0.062785946,0.04027229,0.046300042,0.03705555,0.051643558,0.038222037,0.0057376707,0.023632145,0.065535046,ethics in the age of generative ai course,True
0.8334021,0.18243273,-0.11749377,0.012850189,-0.16802964,0.0358598,-0.26695517,0.09999477,0.07822496,0.09146033,-0.04646419,-0.08503666,0.059863828,-0.05508643,-0.09346601,0.044362783,-0.115979314,0.024382582,0.0043489505,-0.07893411,0.04355041,0.027163565,-0.047567576,0.0870975,0.013805888,-0.0369777,0.025350044,0.05805515,-0.034970786,0.02124776,0.018318703,0.032432053,0.08845948,-0.06484869,0.061033458,-0.01391173,-0.020265006,-0.13816412,0.009538002,-0.033471003,-0.09263823,-0.059072666,0.015825953,0.03324378,0.06774303,0.039136864,0.06273705,0.00849901,0.012313096,0.066556156,ethics in the age of generative ai online course,True
0.76649463,0.14903137,-0.18812488,-0.019474143,0.122445576,0.01412499,0.08756772,0.28367501,-0.15348433,0.0020335056,0.121661805,-0.08597078,0.06687055,-0.09571484,0.045788657,0.038435105,-0.069868535,-0.26550123,-0.03796353,0.001189725,0.03859298,0.039383214,0.18609396,-0.055687033,-0.009895286,-0.012268945,-0.040281944,0.004887021,0.0147960605,-0.11829261,-0.045295198,-0.031465866,-0.023901002,0.006727002,-0.0778155,0.047150053,0.04552048,-0.036576472,0.057075538,0.08961723,0.0034799904,-0.038385764,-0.028501613,0.024464447,0.059535533,0.0011147388,-8.933854e-05,-0.12746829,-0.03379218,-0.06364031,feree ai course generator,True
0.8802922,0.33402514,0.02852903,0.08339436,0.015030863,-0.062424608,0.02019922,0.04091797,-0.11427587,-0.015857194,0.021764416,-0.095691055,0.057881758,-0.05120697,0.013988103,-0.013382924,-0.08639664,-0.047257833,-0.03496759,0.00019831637,0.047420952,-0.087728456,-0.018566607,-0.09651912,-0.0024728596,-0.014560073,0.042531144,0.028605493,-0.02604207,-0.021623258,0.06587811,-0.0043163653,-0.05282697,0.015054866,0.042132832,-0.022387696,0.08665122,-0.011435162,0.008868104,0.03952018,0.00252209,-0.017976945,0.09187402,0.010943513,-0.07609245,-0.00676474,0.01172665,0.038968623,-0.013801072,-0.015152526,foundational generative ai course id 80302,True
0.87764734,0.33410597,-0.07031208,-0.057737462,-0.08036893,0.04240089,0.0043439437,0.011145075,0.012493045,0.00064102706,-0.0016319198,-0.07496467,0.0013194387,-0.073650636,-0.0050357976,-0.065367974,-0.022249764,-0.00928761,-0.012828923,-0.0049483543,-0.008323274,0.09014675,-0.073652014,-0.085757256,0.06194156,-0.0076758736,0.083549224,0.015294089,-0.0061068246,-0.06412104,-0.009271741,-0.05846127,-0.010963319,-0.052347083,-0.0058031916,0.05847403,-0.024965929,-0.044487122,0.018004907,-0.00038819003,-0.12810287,0.07174083,-0.041716028,0.028659832,0.07059947,-0.012239456,-0.017849501,-0.002206562,-0.05606233,0.058826435,free 5 day generative ai course by google,True
0.82529604,0.11410946,-0.21821323,-0.08327711,0.00020700641,0.0024245414,-0.015582888,0.21616712,-0.093588166,-0.03265322,0.07855855,-0.12085446,0.06712274,-0.093531035,-0.021936508,-0.10413842,0.005682936,-0.15632588,0.058457986,-0.00252824,0.051231652,0.09263238,0.034306765,-0.114466205,0.033572417,-0.015296478,0.02142172,0.003104276,0.043401316,-0.044347346,-0.01998778,-0.06926781,-0.10123288,-0.07463117,-0.08432591,0.048419792,-0.020390684,-0.004193075,0.11919826,0.09344424,-0.086024545,0.06015308,-0.06497585,-0.00975117,0.07910541,-0.05532022,0.0031630257,-0.08759995,-0.059125453,-0.020459138,free ai course content generator,True
0.8420366,0.10138278,-0.22724558,-0.10768113,0.014389811,-0.018713798,0.0049806437,0.22070524,-0.10791754,-0.0910378,0.082642995,-0.022988398,0.038279336,-0.07662505,-0.012806322,-0.041371636,-0.039101653,-0.19145797,0.046323385,0.019182703,0.00801913,0.1478929,0.057651304,-0.08875075,0.0099201,-0.02806832,0.0141719105,-0.009876234,0.016248066,-0.03255483,-0.037534337,-0.017430782,-0.046829477,-0.054511722,-0.08826308,0.02269154,0.0021801353,-0.020519596,0.085028425,0.07168924,-0.078256905,0.033752996,-0.068712,0.023400676,0.057642605,-0.028197387,-0.009600374,-0.08785734,-0.03666112,-0.03918548,free ai course generator,True
0.82443434,0.116384044,-0.30460754,-0.11292851,-0.07027205,0.07225302,-0.08942578,0.22184849,-0.0461797,-0.03487472,0.026526367,-0.03994341,0.025073469,-0.06525812,-0.044637624,-0.09338362,0.00040489528,-0.14021866,0.04787486,0.036672894,0.034061115,0.12730221,-0.0140492795,-0.10954481,0.027604688,-0.0357191,0.015231409,-0.03260509,0.025343232,-0.04725979,-0.028361695,-0.0073205424,-0.03611642,-0.04386319,-0.07189986,0.01857172,0.012669348,0.005383222,0.055322334,0.0804219,-0.13212575,0.05199242,-0.050880004,0.05154888,0.046129886,-0.00084243197,0.0020647452,-0.054931365,-0.05606628,-0.0226747,free ai course generator online,True
