Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches
2025-12-18,500,380.0419,156.55954,723.7736282814382,266,499.8677760799415,320.42999999999995,15.065109778958945,7.143168194183359,46,37,2.1133158592918315,0.6739130434782609,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,165.23400933153425,47.44,95.6133,16.747124,2.9556049057331846,0.5176882591226725,169.6568827139398,263.68,95.22693,131.50745,4.557592813121056,6.2939905780043715,164.97688403446742,9.31,189.20166,8.304961,7.551912060104706,0.33148935705631544,73.98275329948132,0.0,64.1683,0.0,2.539058197068334,0.0,425.88502278046013,320.42999999999995,315.87357,156.55954,12.52605106045155,7.143168194183359,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,550,408.47733,156.55954,787.6217236171735,266,550.0000000000001,320.42999999999995,16.16805045098392,7.143168194183359,49,37,0.16056765773155054,0.6326530612244898,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,182.88113459344626,47.44,103.04495,16.747124,3.1853327719387883,0.5176882591226725,184.53400801660126,263.68,99.613655,131.50745,4.767543011982827,6.2939905780043715,182.5848573899526,9.31,205.8187,8.304961,8.215174667062303,0.33148935705631544,76.28275320950797,0.0,64.59167,0.0,2.559320662280226,0.0,473.71724679049214,320.42999999999995,343.88565,156.55954,13.608730058886067,7.143168194183359,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,300,360.84677,127.44395,409.1307804342712,219,299.9999999999998,255.50000000000003,14.313139809713128,5.897535447398268,16,39,0.14759274569902484,0.375,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,99.590796039136,31.09,86.54513,9.942547,2.675289042799412,0.3073447620718939,102.98531074334,215.20000000000002,86.73926,113.28963,4.151370031282956,5.422079262418731,97.42389321752374,9.21,187.56238,4.211776,7.48648073563076,0.16811142290764297,0.0,0.0,0.0,0.0,0.0,0.0,299.9999999999998,255.50000000000003,360.84677,127.44395,14.313139809713128,5.897535447398268,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,350,395.35788,127.44395,467.6765516718232,219,350.00000000000057,255.50000000000003,15.678846693437443,5.897535447398268,20,39,0.030829334864046317,0.4,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.55849586468749,31.09,96.45707,9.942547,2.9816876722384773,0.3073447620718939,118.31619485178156,215.20000000000002,96.48551,113.28963,4.6178290217958935,5.422079262418731,115.12530928353145,9.21,202.41533,4.211776,8.079329999403072,0.16811142290764297,0.0,0.0,0.0,0.0,0.0,0.0,350.00000000000057,255.50000000000003,395.35788,127.44395,15.678846693437443,5.897535447398268,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,400,456.9394,127.44395,527.8985074125118,219,400.0000000000006,255.50000000000003,18.12010840389349,5.897535447398268,20,39,0.957263637180279,0.55,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.33333333333357,31.09,113.54036,9.942547,3.5097677658972746,0.3073447620718939,133.33333333333346,215.20000000000002,113.73401,113.28963,5.4433482508883575,5.422079262418731,133.3333333333336,9.21,229.66504,4.211776,9.166992387107857,0.16811142290764297,0.0,0.0,0.0,0.0,0.0,0.0,400.0000000000006,255.50000000000003,456.9394,127.44395,18.12010840389349,5.897535447398268,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,450,497.19052,127.44395,586.8031064339183,219,449.9999875886371,255.50000000000003,19.71299421164901,5.897535447398268,22,39,0.738747955766059,0.5,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,150.04079716725306,31.09,124.1836,9.942547,3.838772167162059,0.3073447620718939,150.04079716725317,215.20000000000002,124.06593,113.28963,5.93783726184633,5.422079262418731,149.9183932541309,9.21,248.94101,4.211776,9.936384782640621,0.16811142290764297,1.1576990116821164,0.0,0.40570033,0.0,0.016193373683507505,0.0,448.84228857695496,255.50000000000003,496.78482,127.44395,19.696800823690925,5.897535447398268,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,500,538.3442,127.44395,645.1616477845093,219,499.9999915501939,255.50000000000003,21.345993972586648,5.897535447398268,25,39,0.5511336188294063,0.48,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,166.29849616013345,31.09,135.12343,9.942547,4.176944863086578,0.3073447620718939,168.05619514722758,215.20000000000002,135.2487,113.28963,6.473048381736767,5.422079262418731,165.64530024283292,9.21,267.97205,4.211776,10.696000727763304,0.16811142290764297,0.0,0.0,0.0,0.0,0.0,0.0,499.9999915501939,255.50000000000003,538.3442,127.44395,21.345993972586648,5.897535447398268,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,550,584.3909,127.44395,701.1509809381535,219,550.0000000000001,255.50000000000003,23.210965798100418,5.897535447398268,27,39,0.41919208163650107,0.5925925925925926,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.01548433995237,31.09,148.21172,9.942547,4.581530916723379,0.3073447620718939,183.96903132009544,215.20000000000002,153.4799,113.28963,7.345599797184845,5.422079262418731,183.0154843399524,9.21,282.6993,4.211776,11.283835084192194,0.16811142290764297,0.0,0.0,0.0,0.0,0.0,0.0,550.0000000000001,255.50000000000003,584.3909,127.44395,23.210965798100418,5.897535447398268,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,300,282.88593,262.9592,353.6644202462328,351,299.97586933697204,456.1700000000001,11.232287688847826,11.981982059873973,17,39,0.49867281701026434,0.7058823529411765,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,99.79702120170641,42.73,89.19307,19.548073,2.7571423983196297,0.6042713934056164,102.67221169120003,379.69,93.63131,209.17542,4.481225941854641,10.011205665967758,97.50663644406562,33.75,100.061584,34.2357,3.993919348673555,1.3665050005005988,20.434808020597885,0.0,16.08153,0.0,0.6418881174805555,0.0,279.54106131637417,456.1700000000001,266.8044,262.9592,10.590399647498362,11.981982059873973,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,350,332.9797,262.9592,410.5890654357809,351,349.99999999999756,456.1700000000001,13.288881464905467,11.981982059873973,21,39,0.8082936414916868,0.7142857142857143,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,113.57114922256972,42.73,97.2579,19.548073,3.0064428932610787,0.6042713934056164,123.15480997168811,379.69,109.957504,209.17542,5.2626031103252,10.011205665967758,113.27404080573973,33.75,125.76434,34.2357,5.019835461319188,1.3665050005005988,20.434808020597888,0.0,16.08153,0.0,0.6418881174805555,0.0,329.56519197939963,456.1700000000001,316.8982,262.9592,12.646993119031631,11.981982059873973,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,400,382.93112,262.9592,467.41969553796133,351,399.99999999999955,456.1700000000001,15.167719837776787,11.981982059873973,26,39,0.07118589258677947,0.7692307692307693,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,132.9193181021238,42.73,112.93028,19.548073,3.490908790142532,0.6042713934056164,134.22923645105234,379.69,113.24716,209.17542,5.420047228343166,10.011205665967758,132.8514454468234,33.75,156.7537,34.2357,6.256763819291088,1.3665050005005988,10.217404010298944,0.0,8.727048,0.0,0.34833678723245204,0.0,389.7825959897006,456.1700000000001,374.20407,262.9592,14.819382936347695,11.981982059873973,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,450,425.11615,262.9592,526.3982931728027,351,449.85991395888584,456.1700000000001,16.84004688464278,11.981982059873973,27,39,0.2196150624209846,0.7037037037037037,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.41663882889702,42.73,128.91669,19.548073,3.9850816411050145,0.6042713934056164,150.96702194197775,379.69,129.91595,209.17542,6.217821250392022,10.011205665967758,149.47625318801104,33.75,166.28354,34.2357,6.637143993145743,1.3665050005005988,20.434808020597632,0.0,16.08153,0.0,0.6418881174805555,0.0,429.4251059382882,456.1700000000001,409.03464,262.9592,16.198158234244573,11.981982059873973,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,500,450.79932,262.9592,579.7889227754667,351,499.94174304245416,456.1700000000001,17.8487318163148,11.981982059873973,34,39,0.23200248578305627,0.7941176470588235,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,166.07404318445066,42.73,141.2128,19.548073,4.365179916706846,0.6042713934056164,167.74923481128263,379.69,141.77753,209.17542,6.785520085605211,10.011205665967758,166.11846504672093,33.75,167.80899,34.2357,6.698031814002745,1.3665050005005988,20.434808020597885,0.0,16.08153,0.0,0.6418881174805555,0.0,479.50693502185635,456.1700000000001,434.71777,262.9592,17.206843774965336,11.981982059873973,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,550,511.2906,262.9592,631.575095594665,351,549.9999876407242,456.1700000000001,20.23867754097632,11.981982059873973,23,39,0.4819682834403575,0.6521739130434783,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,184.73221495753216,42.73,160.0303,19.548073,4.946867943122568,0.6042713934056164,184.73221495753975,379.69,160.00946,209.17542,7.658106555010387,10.011205665967758,180.53555772565215,33.75,191.25082,34.2357,7.633703042843363,1.3665050005005988,20.434808020597885,0.0,16.08153,0.0,0.6418881174805555,0.0,529.5651796201263,456.1700000000001,495.20905,262.9592,19.596789499626855,11.981982059873973,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,300,246.49313,186.37947,429.9743586914024,270,300.0,340.28000000000003,9.837678049853935,8.615504224443006,25,37,0.2859184799171928,0.84,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,95.53123462278108,25.719999999999995,54.69353,10.592704,1.690690254865612,0.3274424009672089,108.93753075443792,295.09999999999997,61.84206,160.03587,2.9597817804908546,7.659370688338257,95.53123462278101,19.46,129.95755,15.7509,5.187206014497469,0.6286911351375407,41.06246924556207,0.0,18.388178,0.0,0.7269773873101395,0.0,258.93753075443794,340.28000000000003,228.10495,186.37947,9.110700273718063,8.615504224443006,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,350,277.1129,186.37947,492.80174080662965,270,349.99992551871617,340.28000000000003,10.9713291251171,8.615504224443006,29,37,0.3443252117564003,0.8275862068965517,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,119.1547227051409,25.719999999999995,68.32808,10.592704,2.1121623615825325,0.3274424009672089,119.15472270514093,295.09999999999997,66.14884,160.03587,3.165905803420766,7.659370688338257,111.6904801084344,19.46,142.63599,15.7509,5.693260960113802,0.6286911351375407,48.51876568197919,0.0,24.40621,0.0,0.967184878946724,0.0,301.481159836737,340.28000000000003,252.7067,186.37947,10.004144352196747,8.615504224443006,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,400,309.33902,186.37947,549.8053969429503,270,400.0,340.28000000000003,12.284603275176648,8.615504224443006,34,37,0.3760461324907194,0.7941176470588235,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,130.45910642795107,25.719999999999995,72.10688,10.592704,2.228972921157912,0.3274424009672089,139.5891066065469,295.09999999999997,73.82609,160.03587,3.5333413817291723,7.659370688338257,129.95178696550207,19.46,163.40604,15.7509,6.522288972289566,0.6286911351375407,40.86425404206281,0.0,18.388178,0.0,0.7269773873101395,0.0,359.1357459579372,340.28000000000003,290.95084,186.37947,11.557625925516826,8.615504224443006,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,450,336.8407,186.37947,607.8471603236862,270,449.9999925039418,340.28000000000003,13.336772584287822,8.615504224443006,40,37,0.3760461324907194,0.825,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.99999937781797,25.719999999999995,81.21793,10.592704,2.5106144428513595,0.3274424009672089,149.99999378465608,295.09999999999997,78.41605,160.03587,3.7530186885404424,7.659370688338257,149.99999934146777,19.46,177.20676,15.7509,7.073139452896019,0.6286911351375407,48.518765681979225,0.0,24.40621,0.0,0.967184878946724,0.0,401.4812268219626,340.28000000000003,312.4345,186.37947,12.369587628794775,8.615504224443006,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,500,375.21182,186.37947,660.4492632734778,270,500.0000000000006,340.28000000000003,14.820659787755119,8.615504224443006,44,37,0.35415651595023157,0.8181818181818182,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,164.87965877067222,25.719999999999995,94.10307,10.592704,2.90892077476714,0.3274424009672089,170.24068245865564,295.09999999999997,87.01424,160.03587,4.164530601301193,7.659370688338257,164.87965877067276,19.46,194.09451,15.7509,7.7472084116867865,0.6286911351375407,51.0687659836172,0.0,22.687267,0.0,0.9327332980473414,0.0,448.9312340163834,340.28000000000003,352.52454,186.37947,13.887926055238873,8.615504224443006,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,550,425.5376,186.37947,715.014783451879,270,549.9999939522689,340.28000000000003,17.14125938684065,8.615504224443006,42,37,0.29297020530248197,0.7857142857142857,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,180.4578773001969,25.719999999999995,93.934715,10.592704,2.903716249325313,0.3274424009672089,190.67910779460001,295.09999999999997,126.07302,160.03587,6.033897154094478,7.659370688338257,178.86300885747204,19.46,205.52986,15.7509,8.203645983420863,0.6286911351375407,40.85157403291425,0.0,18.388178,0.0,0.7269773873101395,0.0,509.1484199193547,340.28000000000003,407.1494,186.37947,16.41428203718083,8.615504224443006,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,300,323.1563,195.05719,364.39971163979965,297,299.9776581212127,351.6900000000001,12.784640937296224,8.9585046934405,32,37,0.5922147258213689,0.65625,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,100.1016951754006,43.400000000000006,83.69473,16.28205,2.58717719119211,0.5033118424553613,100.16684098983102,289.71000000000004,80.476845,166.0581,3.851648474018387,7.947597468837549,99.70912195598115,18.58,158.98474,12.717029,6.3458152720857255,0.5075953821475878,8.714853629534735,0.0,5.726006,0.0,0.22855134551306128,0.0,291.262804491678,351.6900000000001,317.4303,195.05719,12.556089306291563,8.9585046934405,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,350,371.3543,195.05719,417.9417847470098,297,349.80309713856246,351.6900000000001,14.880812279819924,8.9585046934405,26,37,0.6545054417584413,0.5769230769230769,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,113.06426864485269,43.400000000000006,90.67639,16.28205,2.8029947202756453,0.5033118424553613,123.5122797177677,289.71000000000004,110.07993,166.0581,5.268462598341477,7.947597468837549,113.22654877594205,18.58,170.59802,12.717029,6.809354961202802,0.5075953821475878,8.714853629534733,0.0,5.726006,0.0,0.22855134551306128,0.0,341.08824350902773,351.6900000000001,365.62833,195.05719,14.652260648815265,8.9585046934405,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,400,407.535,195.05719,474.5669817952338,297,399.9370708580414,351.6900000000001,16.14525849403003,8.9585046934405,40,37,0.9307479018340054,0.7,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.25169402146184,43.400000000000006,111.6089,16.28205,3.4500621801904483,0.5033118424553613,133.38912084261085,289.71000000000004,111.18184,166.0581,5.321200181360288,7.947597468837549,133.29625599396877,18.58,184.74425,12.717029,7.373996132479293,0.5075953821475878,8.714853629534733,0.0,5.726006,0.0,0.22855134551306128,0.0,391.22221722850674,351.6900000000001,401.80896,195.05719,15.916707472074112,8.9585046934405,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,450,436.68726,195.05719,525.8023285508405,297,450.00000000000045,351.6900000000001,17.35136371386026,8.9585046934405,43,37,0.9652476796438347,0.7209302325581395,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.97684127618265,43.400000000000006,117.78175,16.28205,3.6408777992169368,0.5033118424553613,150.3665474329552,289.71000000000004,123.52489,166.0581,5.911942611621224,7.947597468837549,149.65661129086254,18.58,195.38063,12.717029,7.7985433030221,0.5075953821475878,8.714853629534726,0.0,5.726006,0.0,0.22855134551306128,0.0,441.28514637046567,351.6900000000001,430.96124,195.05719,17.122812082855603,8.9585046934405,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,500,478.759,195.05719,576.1811664029669,297,499.801108816114,351.6900000000001,19.03236041818468,8.9585046934405,50,37,0.8045055414900809,0.66,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,166.3091216285862,43.400000000000006,129.56442,16.28205,4.005104017439988,0.5033118424553613,166.98397437505537,289.71000000000004,137.09097,166.0581,6.561220038201551,7.947597468837549,166.50801281247237,18.58,212.10367,12.717029,8.466036362543143,0.5075953821475878,13.0722804443021,0.0,8.497986,0.0,0.33919386171091725,0.0,486.72882837181186,351.6900000000001,470.26102,195.05719,18.693166556473763,8.9585046934405,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,550,486.14993,195.05719,625.5191388681052,297,549.9999999999989,351.6900000000001,19.11430967579148,8.9585046934405,46,37,0.8193635879605057,0.6521739130434783,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.5197691740721,43.400000000000006,142.69171,16.28205,4.410896158765276,0.5033118424553613,183.62227938917772,289.71000000000004,125.150246,166.0581,5.989732454458614,7.947597468837549,182.85795143674895,18.58,218.30803,12.717029,8.713681062567588,0.5075953821475878,13.0722804443021,0.0,8.497986,0.0,0.33919386171091725,0.0,536.9277195556966,351.6900000000001,477.65198,195.05719,18.77511581408056,8.9585046934405,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,300,305.63757,183.02435,357.758523204116,275,299.9999995726725,323.91,12.105322442157945,8.482216057231811,26,41,0.17865802397678196,0.7307692307692307,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,100.06128836738654,31.919999999999998,87.89149,10.665501,2.7169077941461186,0.3296927014053486,100.17812059043578,276.55,87.74049,160.19772,4.199289520927629,7.66711615227552,99.76059061485016,15.440000000000003,130.00563,12.161139,5.189125127084196,0.4854072035509432,0.0,0.0,0.0,0.0,0.0,0.0,299.9999995726725,323.91,305.63757,183.02435,12.105322442157945,8.482216057231811,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,350,347.50018,183.02435,412.3864066207615,275,349.99997606177544,323.91,13.7706383248806,8.482216057231811,24,41,0.2709693276433751,0.6666666666666666,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,115.95128831526813,31.919999999999998,96.90554,10.665501,2.995550605444749,0.3296927014053486,118.27663526557728,276.55,97.247154,160.19772,4.654281850870047,7.66711615227552,115.77205248093001,15.440000000000003,153.34747,12.161139,6.120805868565805,0.4854072035509432,0.0,0.0,0.0,0.0,0.0,0.0,349.99997606177544,323.91,347.50018,183.02435,13.7706383248806,8.482216057231811,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,400,371.63843,183.02435,465.49998192185274,275,399.9999999999956,323.91,14.718467109040656,8.482216057231811,34,41,2.662551003402576,0.7058823529411765,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.3021810639737,31.919999999999998,104.566055,10.665501,3.232353211282577,0.3296927014053486,133.49128886084628,276.55,103.95818,160.19772,4.9754735917121735,7.66711615227552,133.20653007517558,15.440000000000003,163.1142,12.161139,6.510640306045906,0.4854072035509432,2.49465336019898,0.0,1.3882905,0.0,0.05541308647139723,0.0,397.5053466397966,323.91,370.25012,183.02435,14.663054027327453,8.482216057231811,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,450,442.57996,183.02435,518.6988900498034,275,449.999999999999,323.91,17.524403931806482,8.482216057231811,36,41,0.2837761532620512,0.7222222222222222,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,149.92935447403744,31.919999999999998,131.15195,10.665501,4.054177683106802,0.3296927014053486,150.14129105192194,276.55,130.84996,160.19772,6.262522348600572,7.66711615227552,149.92935447403954,15.440000000000003,180.57805,12.161139,7.207703900099109,0.4854072035509432,3.13732661590562,0.0,2.7719812,0.0,0.11064257329617556,0.0,446.86267338409334,323.91,439.80795,183.02435,17.41376109205148,8.482216057231811,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,500,417.54456,183.02435,571.30986613863,275,499.9657427698804,323.91,16.547014731632725,8.482216057231811,39,41,0.3589366932643984,0.6923076923076923,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,166.7412902518364,31.919999999999998,110.30474,10.665501,3.409748097809855,0.3296927014053486,166.9612902044669,276.55,109.984535,160.19772,5.263896820429373,7.66711615227552,166.26316231357703,15.440000000000003,197.25528,12.161139,7.873369813393497,0.4854072035509432,5.204653304053966,0.0,4.0281615,0.0,0.1607825300320308,0.0,494.76108946582644,323.91,413.51642,183.02435,16.386231954174644,8.482216057231811,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,550,440.95108,183.02435,622.2771485569808,275,549.9999995311736,323.91,17.498234230418895,8.482216057231811,51,41,1.1279651710180547,0.7058823529411765,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.07594364375512,31.919999999999998,115.63902,10.665501,3.5746413217874773,0.3296927014053486,184.06861833180096,276.55,118.16255,160.19772,5.655299446467845,7.66711615227552,182.85543755561758,15.440000000000003,207.14949,12.161139,8.268293462163571,0.4854072035509432,5.204653304053966,0.0,4.0281615,0.0,0.1607825300320308,0.0,544.7953462271196,323.91,436.9229,183.02435,17.337451452960813,8.482216057231811,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,300,331.13977,170.92743,365.2584220695376,294,299.9999999999998,353.90999999999997,13.122954895537701,7.942355906656006,53,36,0.19445644314569885,0.8490566037735849,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,99.88055410859799,25.22,80.0196,8.089861,2.4735709948203786,0.25007434617880586,100.4490201875328,309.58000000000004,78.78697,150.10373,3.7707709617932204,7.1840149304845955,99.67042570386891,19.11,172.33318,12.733848,6.8786129389241,0.5082666299926047,4.782255454155461,0.0,0.7346024,0.0,0.03100823671977563,0.0,295.21774454584437,353.90999999999997,330.40515,170.92743,13.091946916278818,7.942355906656006,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,350,375.14423,170.92743,421.2251449333985,294,349.99999999999903,353.90999999999997,14.869168974912519,7.942355906656006,43,36,15.296698021982463,0.7906976744186046,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.56168236954859,25.22,85.91217,8.089861,2.6557225459133713,0.25007434617880586,117.26380678763232,309.58000000000004,84.178566,150.10373,4.028813729212841,7.1840149304845955,116.17451084281811,19.11,205.05351,12.733848,8.184632699786306,0.5082666299926047,2.3911277270778073,0.0,0.36730117,0.0,0.0175791572545253,0.0,347.60887227292125,353.90999999999997,374.77692,170.92743,14.851589780572915,7.942355906656006,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,400,410.2257,170.92743,480.45793771259457,294,399.97155128408724,353.90999999999997,16.211002344616947,7.942355906656006,54,36,0.3690160161087082,0.7962962962962963,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.67633851305877,25.22,95.23512,8.089861,2.943914769921128,0.25007434617880586,133.70478722896894,309.58000000000004,87.387634,150.10373,4.182400816513793,7.1840149304845955,132.59042554205956,19.11,227.603,12.733848,9.084686758182027,0.5082666299926047,3.18817030277036,0.0,0.48973483,0.0,0.023438873486668732,0.0,396.78338098131684,353.90999999999997,409.73602,170.92743,16.18756366226107,7.942355906656006,0.0,0.0,0.0,0.0,0.0,0.0
