Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Avg. CPC,competition_x_is_exact,competition_x_is_phrase,competition_x_is_broad,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,Conv. value,Clicks,EPC
Phrase match,B,Thursday,0,1,0,25,390.0,300.0,241.66666666666666,0.0,35.714285714285715,64.0,3.28,9.96,0.36,0.0,64.0,0.0,-0.8353515,-0.16264278,0.30412558,0.23974691,-0.08978405,-0.045111,-0.31561497,-0.10023321,0.023535898,-0.07385607,0.0,1,0.0
Exact match,B,Saturday,1,2,0,9,2400.0,2133.3333333333335,1866.6666666666667,52.63157894736842,211.42857142857142,85.0,4.18,13.29,0.74,85.0,0.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,1,0.0
Exact match,USA,Wednesday,0,7,0,61,720.0,676.6666666666666,563.3333333333334,0.0,65.71428571428571,76.0,3.65,11.25,2.79,76.0,0.0,0.0,-0.7538497,0.5448258,0.25328204,-0.06132478,0.08335474,-0.0058824136,-0.118356384,0.21157998,-0.032192267,0.0130280275,0.0,1,0.0
Broad match,USA,Sunday,1,8,0,50,70.0,63.333333333333336,58.333333333333336,40.0,4.285714285714282,80.0,5.35,22.88,9.42,0.0,0.0,80.0,-0.79635614,-0.20052645,0.22827151,-0.18871479,-0.37047443,-0.20789817,0.0048540086,-0.09808453,-0.21631148,0.031261045,0.0,1,0.0
Exact match,USA,Tuesday,0,12,0,62,20.0,43.333333333333336,36.0,25.0,7.000000000000003,86.0,4.39,16.59,6.19,86.0,0.0,0.0,-0.8848844,0.39114213,-0.18414508,0.010102469,0.09627337,-0.08216248,0.08442558,-0.069947585,-0.009230372,-0.043024093,0.0,1,0.0
Exact match,USA,Saturday,1,9,0,23,140.0,196.66666666666666,196.66666666666666,23.52941176470588,-2.28571428571429,83.0,4.17,14.99,4.28,83.0,0.0,0.0,-0.70305336,-0.18113448,0.51736104,0.29299313,0.20721897,-0.013856932,0.047423225,-0.12976518,-0.21024461,0.11391434,0.0,1,0.0
Exact match,A,Friday,0,1,0,31,2400.0,2066.6666666666665,2016.6666666666667,0.0,25.714285714285644,83.0,6.68,24.85,3.19,83.0,0.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,1,0.0
Broad match,USA,Sunday,1,8,0,57,5400.0,5400.0,5400.0,0.0,0.0,89.0,5.19,16.3,5.34,0.0,0.0,89.0,-0.7963368,-0.44453418,0.043374814,-0.25883612,0.24113286,0.07960428,0.023953455,-0.12451668,0.11344792,0.07700051,2.0,27,0.07407407407407407
Exact match,A,Wednesday,0,1,0,33,10.0,20.0,16.666666666666668,0.0,2.285714285714285,88.0,4.34,11.78,6.18,88.0,0.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,0.0,1,0.0
Exact match,C,Friday,0,1,0,38,2400.0,2066.6666666666665,2016.6666666666667,0.0,25.714285714285644,83.0,6.68,24.85,0.32,83.0,0.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,1,0.0
Phrase match,USA,Monday,0,1,0,14,30.0,106.66666666666667,91.66666666666667,100.0,10.571428571428568,94.0,6.51,16.04,3.37,0.0,94.0,0.0,-0.8745607,0.45093387,0.03716099,-0.060712785,0.0066776513,0.07064054,-0.03969984,0.14177087,0.0027217215,-0.0042533376,0.0,1,0.0
Exact match,USA,Sunday,1,8,0,36,140.0,183.33333333333334,190.0,-19.047619047619047,-1.1428571428571488,83.0,4.17,14.99,8.87,83.0,0.0,0.0,-0.70305336,-0.18113448,0.51736104,0.29299313,0.20721897,-0.013856932,0.047423225,-0.12976518,-0.21024461,0.11391434,0.0,4,0.0
Exact match,B,Tuesday,0,6,0,97,1000.0,906.6666666666666,770.0,0.0,86.28571428571425,59.0,4.15,12.75,6.51,59.0,0.0,0.0,-0.88609064,-0.12263939,-0.115055405,0.17972717,-0.13889998,0.16334452,-0.16914833,-0.27014324,0.019028625,-0.079612225,0.0,1,0.0
Exact match,USA,Thursday,0,11,0,81,10.0,40.0,32.5,75.0,21.0,66.0,2.94,13.84,2.6,66.0,0.0,0.0,-0.8876882,0.40962723,0.009382104,-0.044971805,-0.082134284,-0.015428917,-0.06372814,0.08411514,0.14957723,0.040131807,0.0,1,0.0
Exact match,USA,Sunday,1,11,0,85,2400.0,2133.3333333333335,2075.0,0.0,229.99999999999946,83.0,6.68,24.85,4.84,83.0,0.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,2,0.0
Phrase match,A,Friday,0,12,0,45,9900.0,6600.0,6360.0,0.0,120.00000000000006,71.0,3.57,11.25,4.22,0.0,71.0,0.0,-0.91757745,-0.18289874,-0.046809375,0.1662612,0.11286512,-0.12799539,-0.16662343,0.0042069624,0.15047182,0.12337624,0.0,5,0.0
Phrase match,USA,Thursday,0,12,0,60,2400.0,2233.3333333333335,2040.0,-20.833333333333336,79.99999999999991,83.0,6.68,24.85,4.55,0.0,83.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,4,0.0
Exact match,USA,Sunday,1,12,0,57,70.0,150.0,330.0,1200.0,-111.00000000000001,86.0,5.66,26.82,12.74,86.0,0.0,0.0,-0.8025453,-0.42958352,0.088617556,-0.36591458,-0.10541282,0.03560675,0.098589964,-0.0350562,-0.03910782,0.06909771,0.0,2,0.0
Phrase match,A,Wednesday,0,11,0,75,9900.0,6200.0,6300.0,0.0,119.99999999999824,71.0,3.57,11.25,2.08,0.0,71.0,0.0,-0.91757745,-0.18289874,-0.046809375,0.1662612,0.11286512,-0.12799539,-0.16662343,0.0042069624,0.15047182,0.12337624,0.0,6,0.0
Phrase match,USA,Wednesday,0,12,0,54,2400.0,1600.0,1660.0,0.0,-59.99999999999991,85.0,4.18,13.29,2.54,0.0,85.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,1,0.0
Exact match,USA,Monday,0,9,0,21,70.0,50.0,43.333333333333336,40.0,6.285714285714285,86.0,5.66,26.82,16.52,86.0,0.0,0.0,-0.8025453,-0.42958352,0.088617556,-0.36591458,-0.10541282,0.03560675,0.098589964,-0.0350562,-0.03910782,0.06909771,0.0,1,0.0
Exact match,USA,Wednesday,0,7,0,89,880.0,1106.6666666666667,1013.3333333333334,60.0,91.42857142857136,84.0,2.8,8.32,5.35,84.0,0.0,0.0,-0.9142036,-0.19395994,-0.12651962,0.0009201052,-0.28519648,-0.068121724,0.09499706,0.09174237,0.060365137,0.05950286,0.0,5,0.0
Exact match,USA,Wednesday,0,12,1,47,10.0,20.0,16.0,0.0,3.0000000000000013,88.0,4.34,11.78,5.83,88.0,0.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,0.0,2,0.0
Phrase match,USA,Wednesday,0,10,0,117,30.0,26.666666666666668,15.0,0.0,7.1428571428571415,93.0,5.68,15.38,4.43,0.0,93.0,0.0,-0.76816547,-0.47438452,0.05192475,-0.3144966,0.1662755,0.153312,0.1432114,-0.07168552,0.07891435,-0.015774392,0.0,9,0.0
Exact match,USA,Tuesday,0,2,0,6,590.0,1066.6666666666667,1113.3333333333333,81.81818181818183,50.285714285714185,88.0,3.54,12.32,9.17,88.0,0.0,0.0,-0.81461406,-0.39945433,0.0054421606,-0.18912184,0.23481753,0.20666838,0.007064994,0.031974852,-0.07635049,0.19050108,0.0,2,0.0
Exact match,A,Wednesday,0,7,0,61,8100.0,9900.0,10416.666666666666,0.0,-545.7142857142856,78.0,3.74,13.2,2.37,78.0,0.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,1,0.0
Broad match,B,Tuesday,0,12,0,69,70.0,76.66666666666667,73.33333333333333,-22.22222222222222,3.9999999999999973,80.0,5.35,22.88,0.25,0.0,0.0,80.0,-0.79635614,-0.20052645,0.22827151,-0.18871479,-0.37047443,-0.20789817,0.0048540086,-0.09808453,-0.21631148,0.031261045,0.0,3,0.0
Phrase match,C,Friday,0,2,0,213,2400.0,2133.3333333333335,1866.6666666666667,52.63157894736842,211.42857142857142,85.0,4.18,13.29,1.68,0.0,85.0,0.0,-0.8567417,-0.17755342,-0.29309025,0.16594632,-0.05780861,0.058124933,-0.16113113,0.26491535,-0.1314304,-0.029844452,0.0,4,0.0
Broad match,USA,Sunday,1,10,0,127,320.0,323.3333333333333,323.3333333333333,-18.75,-11.42857142857145,57.0,3.16,10.71,4.99,0.0,0.0,57.0,-0.7822442,0.5093535,0.24218735,-0.05517231,0.1064206,-0.082061,-0.07879232,0.1723811,-0.06985812,-0.0899521,0.0,13,0.0
Phrase match,C,Wednesday,0,12,0,54,90.0,163.33333333333334,202.0,23.52941176470588,-19.000000000000007,80.0,6.34,22.72,0.54,0.0,80.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,1,0.0
Phrase match,USA,Tuesday,0,9,0,13,10.0,10.0,10.0,0.0,0.0,87.0,9.6,38.02,17.65,0.0,87.0,0.0,-0.73266685,0.23524593,0.50030565,-0.14185238,-0.104875684,-0.018706106,0.006701462,-0.10123958,-0.32722673,-0.09332897,0.0,1,0.0
Exact match,A,Tuesday,0,7,0,83,50.0,26.666666666666668,28.333333333333332,100.0,0.28571428571428437,92.0,6.62,30.09,10.34,92.0,0.0,0.0,-0.798748,-0.44620466,0.054916356,-0.36944106,-0.036471285,-0.0901068,-0.09518444,0.057799112,0.03915082,-0.0041851564,0.0,3,0.0
Broad match,C,Saturday,1,11,0,93,10.0,6.666666666666667,7.5,0.0,0.999999999999998,33.0,0.0,0.0,0.39,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,19,0.0
Phrase match,B,Wednesday,0,2,0,215,90.0,266.6666666666667,223.33333333333334,336.3636363636364,32.57142857142855,80.0,6.34,22.72,1.69,0.0,80.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,2,0.0
Broad match,USA,Wednesday,0,10,0,131,480.0,676.6666666666666,596.6666666666666,-18.055555555555554,33.71428571428567,56.0,3.13,9.16,5.77,0.0,0.0,56.0,-0.89803255,-0.13573188,0.061539162,0.06657218,-0.06715081,-0.25520322,0.006749168,-0.0067575066,0.26348567,0.16655837,0.0,1,0.0
Broad match,B,Thursday,0,7,0,81,260.0,396.6666666666667,360.0,-18.75,18.857142857142858,69.0,3.04,8.98,0.77,0.0,0.0,69.0,-0.59123814,0.00013018493,-0.11539691,0.10774664,-0.23324749,0.16835502,-0.37715843,-0.55640596,0.16104145,-0.2549378,0.0,1,0.0
Broad match,A,Sunday,1,12,0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,11,0.0
Phrase match,USA,Saturday,1,11,0,72,10.0,10.0,15.0,0.0,-6.000000000000011,82.0,3.56,8.1,6.14,0.0,82.0,0.0,-0.9098524,-0.08736232,-0.24007365,0.18144785,-0.108687215,-0.11417202,-0.16513698,0.09253205,0.05104275,0.10340128,0.0,2,0.0
Phrase match,C,Friday,0,11,0,73,1600.0,676.6666666666666,627.5,0.0,84.99999999999989,88.0,4.0,12.65,0.21,0.0,88.0,0.0,-0.9284576,-0.12338971,-0.21699543,0.21056151,-0.056184717,0.106688954,0.0394658,-0.067668945,-0.004854815,0.10304732,0.0,1,0.0
Phrase match,USA,Monday,0,2,0,0,8100.0,7300.0,7000.0,50.0,479.9999999999996,85.0,4.18,13.54,7.05,0.0,85.0,0.0,-0.77187246,-0.4979816,-0.0072373496,-0.21164195,0.24711579,0.040689487,-0.17922606,0.08048019,0.09761124,0.02310076,0.0,1,0.0
Phrase match,USA,Wednesday,0,12,1,47,8100.0,22466.666666666668,27000.0,22.31404958677686,-6640.000000000002,78.0,3.74,13.2,2.74,0.0,78.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,2,0.0
Phrase match,USA,Wednesday,0,11,0,82,90.0,33.333333333333336,35.0,-25.0,-2.000000000000011,79.0,3.01,10.34,3.93,0.0,79.0,0.0,-0.79455495,-0.47941825,0.04117669,-0.17757691,0.24098727,0.19853029,0.06427612,-0.030812552,-0.006663333,0.054746415,0.0,1,0.0
Broad match,A,Friday,0,10,0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,10,0.0
Broad match,USA,Sunday,1,11,0,71,50.0,43.333333333333336,56.666666666666664,-40.0,-6.857142857142855,67.0,5.0,13.97,1.28,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,2,0.0
Phrase match,USA,Friday,0,11,0,87,390.0,213.33333333333334,202.5,23.809523809523807,30.99999999999996,64.0,3.28,9.96,5.74,0.0,64.0,0.0,-0.6723873,-0.13397309,0.3049668,0.17619291,-0.09288057,-0.1843371,-0.5608217,-0.08459448,0.114186965,-0.16904137,0.0,2,0.0
Phrase match,A,Tuesday,0,1,0,34,2400.0,1700.0,1700.0,18.75,-6.131812028463556e-14,85.0,4.18,13.29,3.65,0.0,85.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,2,0.0
Phrase match,A,Wednesday,0,11,0,96,90.0,180.0,200.0,54.54545454545454,-42.000000000000064,80.0,6.34,22.72,0.8,0.0,80.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,1,0.0
Phrase match,USA,Saturday,1,1,0,30,880.0,4733.333333333333,7900.0,0.0,-794.2857142857144,80.0,4.81,13.33,2.52,0.0,80.0,0.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,1,0.0
Exact match,USA,Friday,0,12,0,59,2400.0,2233.3333333333335,2040.0,-20.833333333333336,79.99999999999991,83.0,6.68,24.85,6.32,83.0,0.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,3,0.0
Exact match,USA,Friday,0,8,0,52,1000.0,1200.0,1100.0,0.0,68.57142857142851,86.0,6.94,27.32,6.3,86.0,0.0,0.0,-0.69448775,-0.40947643,0.11777996,-0.5325896,-0.157003,-0.041977003,0.16000663,-0.0043378505,-0.006221352,0.020500919,0.0,1,0.0
Broad match,USA,Thursday,0,10,0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,2,0.0
Broad match,USA,Tuesday,0,8,0,55,2400.0,2566.6666666666665,2316.6666666666665,20.833333333333336,157.14285714285705,83.0,6.68,24.85,7.65,0.0,0.0,83.0,-0.82910264,-0.15530398,-0.031958725,-0.15660436,-0.4709601,-0.11919204,0.11120213,0.022870833,-0.07600036,0.090818,0.0,2,0.0
Exact match,A,Wednesday,0,1,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,-0.7953215,0.53250015,0.20136878,-0.09419302,0.12175882,0.0542092,-0.11933365,-0.045268524,0.019691095,0.006647447,0.0,1,0.0
Phrase match,USA,Wednesday,0,12,0,54,20.0,23.333333333333332,26.0,50.0,-1.0000000000000002,87.0,3.9,10.31,5.12,0.0,87.0,0.0,-0.9168682,-0.15324393,-0.16508907,0.24090193,-0.02150854,-0.019097993,-0.1491514,0.028950708,0.044597924,0.15709953,0.0,1,0.0
Phrase match,USA,Saturday,1,11,0,93,20.0,23.333333333333332,25.0,0.0,-4.000000000000008,87.0,3.9,10.31,6.87,0.0,87.0,0.0,-0.9168682,-0.15324393,-0.16508907,0.24090193,-0.02150854,-0.019097993,-0.1491514,0.028950708,0.044597924,0.15709953,0.0,2,0.0
Broad match,B,Tuesday,0,1,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,23,0.0
Broad match,A,Sunday,1,12,0,64,880.0,1526.6666666666667,1713.3333333333333,-32.30769230769231,-182.8571428571428,80.0,4.81,13.33,2.47,0.0,0.0,80.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,1,0.0
Broad match,USA,Sunday,1,12,0,71,50.0,70.0,62.0,28.57142857142857,10.000000000000005,67.0,5.0,13.97,9.98,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,5,0.0
Exact match,USA,Wednesday,0,7,0,82,50.0,63.333333333333336,73.33333333333333,0.0,-6.285714285714282,88.0,5.96,15.94,7.06,88.0,0.0,0.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,1,0.0
Exact match,B,Saturday,1,1,0,16,10.0,26.666666666666668,30.0,400.0,1.7142857142857133,79.0,3.83,18.21,0.48,79.0,0.0,0.0,-0.91683567,0.0916884,-0.12960422,0.13846263,-0.054657895,0.061848883,-0.09202247,-0.2517726,0.16124998,0.101806596,0.0,1,0.0
Phrase match,B,Tuesday,0,3,0,209,2400.0,2566.6666666666665,2083.3333333333335,0.0,305.71428571428555,85.0,4.18,13.29,0.89,0.0,85.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,1,0.0
Phrase match,USA,Thursday,0,2,0,214,10.0,20.0,18.333333333333332,100.0,0.2857142857142853,73.0,5.02,13.76,5.57,0.0,73.0,0.0,-0.88978976,0.41435167,0.027568012,-0.06489064,-0.02416335,0.11569404,-0.026069894,0.12300158,0.041085877,0.012250421,0.0,1,0.0
Phrase match,B,Tuesday,0,11,0,83,90.0,33.333333333333336,35.0,-25.0,-2.000000000000011,79.0,3.01,10.34,0.69,0.0,79.0,0.0,-0.79455495,-0.47941825,0.04117669,-0.17757691,0.24098727,0.19853029,0.06427612,-0.030812552,-0.006663333,0.054746415,0.0,2,0.0
Broad match,B,Wednesday,0,7,0,61,10.0,16.666666666666668,13.333333333333334,200.0,2.857142857142856,90.0,4.18,13.2,0.24,0.0,0.0,90.0,-0.6362342,-0.012249894,-0.49620843,0.124629274,-0.28346524,0.3594489,-0.004937453,-0.32047537,0.13654888,-0.048684727,0.0,1,0.0
Broad match,B,Monday,0,12,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,5,0.0
Exact match,USA,Tuesday,0,3,0,209,90.0,53.333333333333336,55.0,-28.57142857142857,-1.4285714285714275,70.0,4.17,29.75,17.9,70.0,0.0,0.0,-0.7588807,-0.010428435,-0.035718568,0.08418732,0.042163167,-0.5910384,-0.02361037,0.121862516,0.21701756,0.044937864,0.0,2,0.0
Phrase match,USA,Thursday,0,11,1,74,8100.0,5800.0,5700.0,22.22222222222222,359.99999999999835,49.0,7.08,28.91,8.4,0.0,49.0,0.0,-0.7403708,-0.22922023,0.48828283,0.3172715,0.062306534,0.032341115,0.22945145,0.03755762,-0.018016355,-0.030277733,0.0,1,0.0
Exact match,USA,Monday,0,6,0,91,140.0,196.66666666666666,178.33333333333334,-19.047619047619047,8.857142857142852,83.0,4.17,14.99,23.46,83.0,0.0,0.0,-0.70305336,-0.18113448,0.51736104,0.29299313,0.20721897,-0.013856932,0.047423225,-0.12976518,-0.21024461,0.11391434,0.0,2,0.0
Broad match,USA,Saturday,1,12,0,44,50.0,50.0,60.0,0.0,-5.14285714285714,88.0,5.96,15.94,0.78,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,1,0.0
Exact match,A,Sunday,1,6,0,106,140.0,300.0,601.6666666666666,23.076923076923077,-173.99999999999997,63.0,3.32,10.88,4.85,63.0,0.0,0.0,-0.715844,0.14026959,-0.467616,0.107846886,-0.30582616,0.05091225,-0.08635419,-0.13912211,0.3319368,0.06693564,0.0,2,0.0
Exact match,USA,Wednesday,0,9,0,26,720.0,960.0,893.3333333333334,0.0,41.142857142857146,75.0,3.39,22.42,8.8,75.0,0.0,0.0,-0.75871205,-0.40535825,-0.02448513,-0.42460057,0.018901901,-0.106403805,0.0638112,0.006604035,0.2402898,0.074978456,0.0,2,0.0
Broad match,USA,Monday,0,8,0,56,390.0,1000.0,886.6666666666666,0.0,67.42857142857135,88.0,5.11,12.71,4.7,0.0,0.0,88.0,-0.9638391,0.015290675,-0.09923607,0.06677567,0.0069709867,0.1566829,-0.095944524,-0.06904535,-0.12483493,0.048156787,0.0,2,0.0
Phrase match,USA,Thursday,0,1,0,25,10.0,20.0,16.666666666666668,0.0,2.285714285714285,88.0,4.34,11.78,6.64,0.0,88.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,0.0,12,0.0
Phrase match,B,Monday,0,1,0,28,50.0,96.66666666666667,80.0,240.0,14.285714285714281,62.0,5.16,13.59,0.28,0.0,62.0,0.0,-0.9026127,0.36730647,-0.08108931,-0.0790528,0.038375307,0.16236027,-0.04097777,-0.074967876,0.035501022,0.034032404,0.0,1,0.0
Broad match,USA,Tuesday,0,7,0,62,50.0,56.666666666666664,51.666666666666664,40.0,3.714285714285715,79.0,5.18,29.81,12.72,0.0,0.0,79.0,-0.7367487,-0.2173663,0.4853077,0.06972384,-0.07197366,-0.12840453,0.0129637,-0.22708222,-0.3092642,-0.022839824,0.0,1,0.0
Broad match,C,Saturday,1,12,0,65,10.0,10.0,8.0,0.0,1.0000000000000007,33.0,0.0,0.0,0.43,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,19,0.0
Exact match,USA,Friday,0,6,0,94,70.0,36.666666666666664,48.333333333333336,0.0,-9.999999999999996,86.0,5.66,26.82,11.32,86.0,0.0,0.0,-0.8025453,-0.42958352,0.088617556,-0.36591458,-0.10541282,0.03560675,0.098589964,-0.0350562,-0.03910782,0.06909771,0.0,4,0.0
Exact match,A,Monday,0,6,0,98,2400.0,3633.3333333333335,4050.0,22.22222222222222,-174.28571428571433,86.0,3.86,11.09,4.28,86.0,0.0,0.0,-0.5837946,-0.05310581,-0.26099914,0.03717354,-0.35111913,0.2009468,-0.36013666,-0.44978184,0.09891235,-0.28532633,0.0,3,0.0
Exact match,USA,Monday,0,6,0,98,8100.0,9300.0,8750.0,22.22222222222222,368.57142857142804,85.0,4.18,13.54,11.12,85.0,0.0,0.0,-0.73328626,-0.51195157,0.011241888,-0.2472338,0.28622937,0.0771871,-0.19041793,0.10554664,0.060216464,0.005970414,0.0,2,0.0
Phrase match,USA,Sunday,1,2,0,1,90.0,266.6666666666667,223.33333333333334,336.3636363636364,32.57142857142855,80.0,6.34,22.72,7.64,0.0,80.0,0.0,-0.85684127,-0.21845795,-0.15520018,-0.11552582,-0.34067073,-0.19110656,-0.05198222,0.13585432,-0.080935985,-0.019456562,0.0,6,0.0
Phrase match,USA,Thursday,0,11,0,88,2400.0,3366.6666666666665,3883.3333333333335,-19.444444444444446,-305.7142857142854,86.0,3.86,11.09,2.53,0.0,86.0,0.0,-0.5837946,-0.05310581,-0.26099914,0.03717354,-0.35111913,0.2009468,-0.36013666,-0.44978184,0.09891235,-0.28532633,0.0,1,0.0
Exact match,A,Wednesday,0,11,0,82,10.0,20.0,17.5,-33.33333333333333,4.999999999999998,94.0,6.24,20.12,6.02,94.0,0.0,0.0,-0.8660836,0.35686338,0.06701868,-0.20440228,-0.27387127,0.015276083,0.01996831,0.0058584586,0.0002780766,0.024572898,0.0,1,0.0
Phrase match,USA,Sunday,1,12,0,71,8100.0,22466.666666666668,27000.0,22.31404958677686,-6640.000000000002,78.0,3.74,13.2,6.81,0.0,78.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,9,0.0
Broad match,USA,Sunday,1,11,0,78,10.0,26.666666666666668,23.333333333333332,50.0,1.7142857142857146,71.0,6.18,13.07,0.67,0.0,0.0,71.0,-0.7502887,0.021803664,0.22608626,-0.61155033,-0.018834295,0.04112883,0.079301335,-0.0001064511,0.029913358,-0.047463454,0.0,6,0.0
Phrase match,USA,Thursday,0,1,0,18,110.0,263.3333333333333,363.3333333333333,52.38095238095239,-54.2857142857143,79.0,4.99,14.73,8.45,0.0,79.0,0.0,-0.9038234,0.38820863,-0.055703357,-0.018812412,-0.016627796,0.13511142,-0.047578063,0.08480382,-0.01089282,0.02889523,0.0,1,0.0
Broad match,A,Monday,0,11,0,84,70.0,83.33333333333333,73.33333333333333,28.57142857142857,5.142857142857137,80.0,5.35,22.88,1.92,0.0,0.0,80.0,-0.79635614,-0.20052645,0.22827151,-0.18871479,-0.37047443,-0.20789817,0.0048540086,-0.09808453,-0.21631148,0.031261045,0.0,3,0.0
Phrase match,C,Thursday,0,2,0,214,8100.0,13166.666666666666,19866.666666666668,49.494949494949495,-4302.857142857143,78.0,3.74,13.2,1.39,0.0,78.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,9,0.0
Broad match,USA,Monday,0,2,0,7,10.0,10.0,8.333333333333334,0.0,1.4285714285714284,33.0,0.0,0.0,9.96,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,10,0.0
