Day,Search keyword,Search keyword match type,Campaign,Clicks,Currency code,Cost
2025-10-24,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,3,USD,1.14
2025-10-24,system engineering online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.26
2025-10-24,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.50
2025-10-24,what is system thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.12
2025-10-24,systems thinking certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.53
2025-10-25,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,31,USD,137.15
2025-10-25,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.87
2025-10-25,systems thinking for managers,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,4.19
2025-10-25,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.19
2025-10-25,system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,8.66
2025-10-25,mit system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,22.14
2025-10-25,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.69
2025-10-25,mit xpro systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,7.27
2025-10-25,best critical thinking courses,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,7.59
2025-10-25,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,9.13
2025-10-25,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,8,USD,25.75
2025-10-25,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,9,USD,37.96
2025-10-25,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,4.13
2025-10-25,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,6,USD,7.89
2025-10-25,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.61
2025-10-25,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.71
2025-10-25,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,5,USD,8.30
2025-10-25,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,29,USD,66.19
2025-10-25,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,14,USD,4.89
2025-10-25,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.33
2025-10-25,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,10,USD,4.13
2025-10-25,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,64,USD,24.28
2025-10-25,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.54
2025-10-25,project manager course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.53
2025-10-25,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.05
2025-10-25,system analysis and design course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.86
2025-10-25,certificate course on business management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.15
2025-10-25,systems thinking certificate,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.73
2025-10-25,project management training,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.30
2025-10-25,pmp certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.29
2025-10-25,project management online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.39
2025-10-25,project management cert,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.19
2025-10-25,project management techniques,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,1.20
2025-10-25,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.44
2025-10-25,how to train problem solving skills,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.34
2025-10-25,learning system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.18
2025-10-26,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,24,USD,100.17
2025-10-26,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,4.88
2025-10-26,systems thinking process improvement,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.43
2025-10-26,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.21
2025-10-26,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,13.18
2025-10-26,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,1.68
2025-10-26,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,10.88
2025-10-26,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,11,USD,38.33
2025-10-26,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,4,USD,15.71
2025-10-26,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,4.79
2025-10-26,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,4.68
2025-10-26,mit system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.22
2025-10-26,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,3.03
2025-10-26,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,5,USD,5.89
2025-10-26,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,27,USD,50.71
2025-10-26,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,20,USD,7.62
2025-10-26,systems thinking and system dynamics,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.18
2025-10-26,systems thinking education,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.28
2025-10-26,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.36
2025-10-26,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,3,USD,1.11
2025-10-26,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,58,USD,23.46
2025-10-26,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.02
2025-10-26,project management training,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.17
2025-10-26,system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.26
2025-10-26,product development courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.03
2025-10-26,critical thinking class,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.73
2025-10-26,logical thinking training,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.36
2025-10-26,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.36
2025-10-26,mit systems thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,3.31
2025-10-26,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,6.59
2025-10-26,what is system thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.89
2025-10-26,systems thinking certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.47
2025-10-26,system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.23
2025-10-26,project management techniques,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.38
2025-10-26,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.20
2025-10-26,system engineering online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.59
2025-10-26,certificate course on business management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,1.29
2025-10-26,learning system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.25
2025-10-27,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,12,USD,63.05
2025-10-27,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,13.91
2025-10-27,systems thinking and system dynamics,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,4,USD,11.27
2025-10-27,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,8.74
2025-10-27,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,13.60
2025-10-27,mit system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,5.48
2025-10-27,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,5.31
2025-10-27,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.94
2025-10-27,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,13,USD,58.23
2025-10-27,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,8,USD,36.82
2025-10-27,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,5.79
2025-10-27,systems thinking online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.94
2025-10-27,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.21
2025-10-27,MIT xPRO systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.04
2025-10-27,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.54
2025-10-27,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.31
2025-10-27,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.82
2025-10-27,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,4,USD,4.73
2025-10-27,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,29,USD,54.09
2025-10-27,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,11,USD,4.17
2025-10-27,systems thinking and system dynamics,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.10
2025-10-27,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,4,USD,0.86
2025-10-27,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.47
2025-10-27,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,65,USD,27.56
2025-10-27,product development courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.98
2025-10-27,learn product management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.04
2025-10-27,critical thinking class,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.72
2025-10-27,thinking in systems a primer,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.38
2025-10-27,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,1.54
2025-10-27,best system design course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.69
2025-10-27,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,4.31
2025-10-27,what is system thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.53
2025-10-27,complex systems mit,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.39
2025-10-27,system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.46
2025-10-27,best project management certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.44
2025-10-27,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.59
2025-10-27,system design certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.23
2025-10-28,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,17,USD,72.45
2025-10-28,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.58
2025-10-28,systems thinking process improvement,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,4.77
2025-10-28,systems thinking and system dynamics,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,6.54
2025-10-28,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,4,USD,29.98
2025-10-28,MIT xPRO systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.97
2025-10-28,system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,6.26
2025-10-28,software architecture course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.73
2025-10-28,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.68
2025-10-28,mit system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,8.78
2025-10-28,system engineering online course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,6.32
2025-10-28,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,11.05
2025-10-28,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,8.06
2025-10-28,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,10,USD,54.66
2025-10-28,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,16.27
2025-10-28,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,4,USD,9.05
2025-10-28,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.32
2025-10-28,MIT xPRO systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.19
2025-10-28,system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.79
2025-10-28,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.24
2025-10-28,system engineering online course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.74
2025-10-28,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.37
2025-10-28,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,3.35
2025-10-28,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,5.75
2025-10-28,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,25,USD,49.13
2025-10-28,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.67
2025-10-28,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,11,USD,3.86
2025-10-28,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,3,USD,1.03
2025-10-28,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,9,USD,2.98
2025-10-28,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,7,USD,3.56
2025-10-28,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,59,USD,21.00
2025-10-28,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.84
2025-10-28,system architecture course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.72
2025-10-28,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.94
2025-10-28,learn software architecture,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.92
2025-10-28,modeling complex systems,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.83
2025-10-28,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.10
2025-10-28,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.92
2025-10-28,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.68
2025-10-28,how to get into product management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.62
2025-10-28,what is system thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.11
2025-10-28,systems thinking certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.24
2025-10-28,system design certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.12
2025-10-29,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,22,USD,73.57
2025-10-29,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,1.83
2025-10-29,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,3.58
2025-10-29,MIT xPRO systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,7.68
2025-10-29,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,1.90
2025-10-29,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,4,USD,18.09
2025-10-29,mit system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,4.08
2025-10-29,best critical thinking courses,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,10.95
2025-10-29,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,6,USD,31.33
2025-10-29,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,10,USD,33.57
2025-10-29,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,10,USD,29.31
2025-10-29,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.06
2025-10-29,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,1.38
2025-10-29,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,3.89
2025-10-29,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,1.93
2025-10-29,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.08
2025-10-29,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.70
2025-10-29,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.31
2025-10-29,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,3.63
2025-10-29,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,33,USD,53.46
2025-10-29,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,10,USD,4.29
2025-10-29,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.14
2025-10-29,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.34
2025-10-29,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,3,USD,2.68
2025-10-29,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,4,USD,1.39
2025-10-29,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,54,USD,22.51
2025-10-29,project management training,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.59
2025-10-29,project manager course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.68
2025-10-29,construction management courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.54
2025-10-29,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,2.62
2025-10-29,system engineering online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.15
2025-10-29,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.85
2025-10-29,lms learning program,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,3.81
2025-10-29,systems thinking certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.52
2025-10-29,certificate course on business management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.36
2025-10-29,systems thinking certificate,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.81
2025-10-29,complex systems mit,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.05
2025-10-29,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.34
2025-10-29,systems thinking education,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.24
2025-10-29,system engineering online course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.21
2025-10-29,certificate course on business management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,3,USD,1.23
2025-10-29,best course on system design,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.25
2025-10-29,learn system architecture,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.39
2025-10-29,how to train problem solving skills,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.23
2025-10-30,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,23,USD,83.33
2025-10-30,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,9.16
2025-10-30,systems thinking process improvement,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,7.27
2025-10-30,systems thinking and system dynamics,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,11.55
2025-10-30,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,7.39
2025-10-30,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,3,USD,10.88
2025-10-30,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,4.36
2025-10-30,mit system dynamics course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,8.81
2025-10-30,system engineering online course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,4.49
2025-10-30,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,4,USD,13.17
2025-10-30,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,6,USD,20.58
2025-10-30,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,11,USD,43.16
2025-10-30,system dynamics course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.15
2025-10-30,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,2.19
2025-10-30,system thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,3,USD,3.44
2025-10-30,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.67
2025-10-30,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.86
2025-10-30,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - A,20,USD,34.82
2025-10-30,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,12,USD,4.24
2025-10-30,MIT systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.07
2025-10-30,systems thinking mit,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.31
2025-10-30,mit systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.28
2025-10-30,project management methodologies,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,3,USD,1.04
2025-10-30,systems thinking course,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.61
2025-10-30,system design certification,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - B,61,USD,23.32
2025-10-30,project management training,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.28
2025-10-30,construction management courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.07
2025-10-30,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.91
2025-10-30,system architecture course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.29
2025-10-30,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.74
2025-10-30,learn software architecture,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,0.94
2025-10-30,the systems thinker,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.03
2025-10-30,system thinking training,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,2,USD,1.74
2025-10-30,complex systems mit,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,2.15
2025-10-30,phd systems thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - A,1,USD,1.32
2025-10-30,project management cert,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.52
2025-10-30,critical thinking and problem solving,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,3,USD,0.68
2025-10-30,systems thinking in business,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.11
2025-10-30,systems thinking courses,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.32
2025-10-30,best system design course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.21
2025-10-30,system thinking training,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.17
2025-10-30,what is system thinking,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,2,USD,0.36
2025-10-30,system design certification,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,1,USD,0.22
2025-10-30,certificate course on business management,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - B,3,USD,2.02
2025-10-31,systems thinking certificate,Broad match,Course - System Thinking - Run 17 - Search - Prospecting - USA,20,USD,89.90
2025-10-31,system modeling course,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,2,USD,10.79
2025-10-31,systems thinking and system dynamics,Phrase match,Course - System Thinking - Run 17 - Search - Prospecting - USA,4,USD,9.75
2025-10-31,MIT xPRO systems thinking,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,9.86
2025-10-31,systems thinking course,Exact match,Course - System Thinking - Run 17 - Search - Prospecting - USA,1,USD,2.82
