Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Avg. CPC,Cost,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,Conv. value,Clicks,EPC
Exact match,C,Monday,0,Nov,0,77,3.713572066704308,3.3973605696376254,3.4065172283495055,0.6690496289808849,0.044928981989575276,87.0,3.22,10.38,0.7,1.4,-0.7863076,-0.040185,0.11659597,0.28450695,0.109726794,-0.005556671,-0.14208356,-0.06842732,0.0501278,0.16142926,0.045744568,-0.078901924,0.08725844,-0.04401415,0.13533972,0.1399738,0.09947241,0.034968372,-0.040182978,0.15364304,-0.03149647,-0.06416175,-0.102893315,-0.040215563,0.08229584,-0.15779607,0.042085323,-0.044500932,-0.017065924,-0.056876063,-0.070920415,0.04030717,-0.0060246927,0.053553287,-0.020662373,0.122361995,-0.06990895,-0.030505259,0.014309475,-0.02347801,0.009640441,0.008882423,-0.05087836,0.10954097,0.01071297,-0.012898933,-0.016570708,-0.078288786,0.12199154,0.06176635,0.0,2,0.0
Phrase match,USA,Thursday,0,Mar,0,200,3.4339872044851463,3.5271821585581997,3.1780811039866363,-0.2795848622191617,0.216487808918236,91.0,2.51,8.21,4.63,9.26,-0.6977674,-0.035193793,0.019029383,0.21985544,0.01986382,-0.07804175,-0.26936603,0.36542913,-0.13081127,-0.017171457,0.108006045,-0.17088209,-0.049464498,0.1027456,-0.009156407,0.061044253,-0.0039047496,-0.07260121,0.114526756,0.19468027,-0.049488164,0.13546227,-0.050962057,-0.11319206,-0.05898125,0.046492197,-0.06245721,0.0034598766,-0.07110751,0.0056654015,-0.018172288,-0.02056441,-0.13253635,0.04633523,-0.022399323,-0.048664298,-0.11319604,0.04305487,0.0047802753,0.087579265,-0.0011743807,0.010067108,-0.06748702,0.08491555,-0.013162824,0.024343388,-0.073039025,0.031536024,0.028315216,-0.05387075,0.0,2,0.0
Phrase match,B,Sunday,1,Dec,0,43,3.4339872044851463,3.3973605696376254,3.600386809523941,0.38946476676172326,-0.07303590563656154,89.0,5.51,20.09,0.38,0.76,-0.6793656,-0.47414148,0.05537065,-0.31330046,0.15115209,0.16861066,0.14981574,-0.048649717,0.08125958,-0.07146662,-0.057181437,-0.06738382,0.11297938,-0.06188219,-0.050670788,0.028479781,-0.03632168,-0.13443373,0.045065198,0.11735214,-0.038952965,0.016777748,-0.016938666,-0.0020718942,-0.15875062,0.03498424,0.09626324,0.04898724,0.038209792,-0.0040917606,-0.024489466,0.04586534,0.057872232,0.017093806,0.010188209,-0.013340649,0.01530937,0.0010137368,0.073724754,-0.05381396,-0.01290131,-0.01949189,-0.0022666035,-0.03818775,-0.0041094045,0.046391185,-0.007719863,0.016287401,-0.005610956,0.016325152,0.0,2,0.0
Exact match,A,Sunday,1,Dec,0,43,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,78.0,3.74,13.2,2.62,5.24,-0.86458623,-0.22411232,-0.2661288,0.09994747,-0.108180135,-0.06979403,-0.116700046,0.12211109,-0.002308895,-0.028107481,0.028648848,-0.054013878,0.0404343,-0.09517273,0.036664587,-0.070931904,-0.043519527,0.12114771,-0.07043023,0.032279707,-0.004376794,0.050444644,-0.055373296,0.06636603,0.0008589304,0.040583674,0.056853075,-0.044260822,0.062001728,-0.018227218,-0.018733414,-0.039513014,-0.0018549141,-0.031651046,0.012536152,-0.022008883,0.049730927,-0.023824863,-0.011708666,-0.00022198563,-0.0031949438,0.035428103,0.008842728,-0.0052569387,-0.011420023,0.004541086,0.03503305,0.015602756,-0.03023662,-0.021837557,0.0,2,0.0
Broad match,USA,Sunday,1,Feb,0,218,3.9318256327243257,4.118309300246989,3.8227457294025946,0.7777045685880082,0.22489229339581376,88.0,5.96,15.94,13.24,132.4,-0.87808806,0.08202011,-0.07269953,-0.3143962,0.075089484,0.18882842,-0.0054920563,-0.0473268,0.110803865,-0.063575864,-0.027350955,-0.11228088,-0.014623555,-0.025860677,-0.015779572,0.006576234,-0.10790366,0.007754456,-0.008079657,0.07371159,-0.07600594,-0.0148897655,0.049449373,-0.032273468,-0.01780772,-0.02492135,-0.019823216,-0.031923678,0.017224887,0.01951585,-0.010799881,-0.018560452,-0.029068653,0.03165106,0.02592783,-0.022050256,0.026278272,0.0016856788,0.02750164,0.035304744,0.0036633853,-0.04132914,0.0025035136,0.022244424,-0.050733056,0.028226146,0.038583852,0.021407371,-0.007435076,0.0147165675,0.0,10,0.0
Broad match,B,Tuesday,0,Dec,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,6.890000000000001,-0.7219324,0.42723933,0.058270197,-0.0014486474,0.30546698,-0.32432878,0.08278666,-0.16029955,0.012471015,0.010179916,0.026210582,0.011966954,0.07504113,0.021224938,-0.0005740427,0.12827988,-0.010255418,0.021028703,-0.050952878,0.02171968,-0.049330045,-0.031569913,-0.02161235,-0.0029250826,0.052644935,0.0050826566,0.025934467,-0.010001712,-0.013646583,-0.056130227,0.0073656044,0.004984834,0.01690345,0.0006149126,-0.069532506,0.036050558,-0.03471383,-0.06403352,-0.008227953,0.0028213912,0.03500006,0.03331318,0.055409934,0.010404065,0.018983522,-0.015197538,0.021385977,0.00751552,-0.035453312,-0.06342569,0.0,13,0.0
Phrase match,A,Tuesday,0,Feb,0,6,3.044522437723423,3.8034130494102563,3.9541353126364016,0.8286926725561692,-0.10424724664869403,86.0,5.75,24.38,0.57,0.57,-0.8957166,-0.029571496,-0.1582546,0.13238403,-0.03041096,0.15507491,0.04812877,-0.15624312,-0.013911219,0.08673331,-0.013157176,-0.022721523,0.07097102,-0.08574455,0.03207419,-0.079427555,-0.07756199,0.042011864,-0.12940925,-0.011571709,0.011753178,-0.013611108,0.046253804,-0.008543849,-0.04152584,0.046309005,-0.099047825,0.020028451,-0.024680205,0.04052851,0.0007453694,0.052729316,-0.09355373,-0.03374752,0.013417301,0.063568935,-0.0064649414,-0.0019059645,0.075540125,0.012447639,0.005429545,0.022359854,-0.022556586,-0.03489601,-0.0001299618,0.007620372,-0.050900187,-0.05138683,0.021433992,0.0089113,0.0,1,0.0
Broad match,USA,Monday,0,Oct,0,105,3.9318256327243257,4.042110380829989,4.138616026462077,0.0,-0.054355738601728265,67.0,5.0,13.97,2.13,6.39,-0.84263146,0.38819212,-0.21244818,-0.008872497,0.12256497,-0.13413566,0.14193887,-0.0990394,-0.018988714,-0.073367156,-0.041968457,0.006616989,-0.022543058,-0.0021305361,-0.07205665,0.04723354,-0.0069876737,0.025741015,0.0017700798,0.033016246,0.00065999967,0.021563722,-0.022261845,-0.035436712,0.01325893,0.004561412,0.049804118,-0.01057187,-0.017883826,-0.010811311,0.018110635,-0.028570104,0.017424349,0.024791127,-0.020771526,-0.010060393,-0.017385848,0.041459635,0.011365301,-0.025875242,-0.0046663107,-0.005676258,0.021743666,0.005972624,0.0090016825,0.0058337417,0.032359965,0.030959237,0.015377328,0.005494188,0.0,3,0.0
Broad match,B,Tuesday,0,Jan,0,27,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,35.0,3.81,14.11,0.84,14.28,-0.8536987,0.37054548,0.04697437,-0.007244504,-0.023862168,0.049436133,-0.085279524,0.12386855,0.016103351,-0.01261153,-0.04299196,-0.108778425,0.016352292,0.029826725,0.036984093,0.027777381,0.046094727,-0.01853321,0.034781378,0.026242893,0.0321449,0.07748277,-0.019476326,-0.039039485,-0.072206765,-0.08058503,0.043042302,0.06463565,-0.0033781198,0.060486145,-0.0033223992,-0.047585044,-0.03228316,0.011989889,0.006204195,0.031890735,0.041826006,0.09062692,-0.07771864,-0.0065430207,-0.020077506,-0.12521957,-0.08901991,-0.030882433,-0.030089837,-0.0058336877,0.070816465,-0.017875154,-0.037427213,-0.02639321,0.0,17,0.0
Exact match,B,Thursday,0,Nov,0,81,3.4339872044851463,4.494356528290166,4.436437365477953,0.19867069479548416,0.1588730602288581,94.0,6.51,16.04,0.75,0.75,-0.84113365,0.4378683,-0.049619637,-0.062561505,0.012522773,0.13490878,-0.033951584,0.14659198,-0.06650631,-0.07071627,0.0015062896,0.0024641901,0.0025574842,-0.015566372,0.06056093,0.057477623,0.02601237,-0.019124756,-0.0024128554,0.0061501297,0.03635646,0.022688227,-0.001370512,-0.01082369,-0.0121107185,0.07029044,-0.02826526,0.04777332,-0.011440788,0.062149502,0.02293062,-0.03291368,0.0024852299,-0.009010274,-0.05778189,-0.051483415,0.030686714,-0.059017986,-0.021169927,-0.0026866859,0.007680881,0.05349395,0.044629104,0.0070519024,-0.017612472,-0.014440695,0.036842454,-0.0054706386,0.0392203,0.023706112,0.0,1,0.0
Exact match,B,Wednesday,0,Jun,0,103,8.999742789830492,9.200391041122515,9.233959496559622,0.0,-0.02872939144148578,78.0,3.74,13.2,0.86,2.58,-0.86458623,-0.22411232,-0.2661288,0.09994747,-0.108180135,-0.06979403,-0.116700046,0.12211109,-0.002308895,-0.028107481,0.028648848,-0.054013878,0.0404343,-0.09517273,0.036664587,-0.070931904,-0.043519527,0.12114771,-0.07043023,0.032279707,-0.004376794,0.050444644,-0.055373296,0.06636603,0.0008589304,0.040583674,0.056853075,-0.044260822,0.062001728,-0.018227218,-0.018733414,-0.039513014,-0.0018549141,-0.031651046,0.012536152,-0.022008883,0.049730927,-0.023824863,-0.011708666,-0.00022198563,-0.0031949438,0.035428103,0.008842728,-0.0052569387,-0.011420023,0.004541086,0.03503305,0.015602756,-0.03023662,-0.021837557,0.0,3,0.0
Phrase match,C,Friday,0,Feb,0,213,7.3783837129967145,7.279091278266788,6.896728021129394,-0.1717516294917143,0.23484122101696547,88.0,4.0,12.65,2.09,8.36,-0.89900035,-0.11947497,-0.2101085,0.20388095,-0.05439725,0.103296414,0.038204297,-0.0654415,-0.0042313705,0.09986323,-0.0576524,0.013777337,0.04930786,-0.11647158,0.03927046,-0.0143489875,0.039597545,-0.0025584802,-0.048025608,0.09051693,-0.018768944,-0.019887827,-0.04356385,-0.051002584,0.03872377,-0.034687366,0.008447294,-0.075545095,0.02423746,-0.017871793,-0.032038864,0.04352424,0.02830565,0.043384418,0.021471368,-0.002571668,-0.024071062,0.044819962,-0.043022376,-0.0120443525,0.004183711,0.022543527,-0.021882502,0.029806947,0.021725098,-0.009996268,-0.021754947,0.008088947,0.028229114,-0.0049759448,0.0,4,0.0
Exact match,C,Sunday,1,Nov,0,85,6.78105762593618,8.997273026431634,8.946698877745918,-1.4135532112980265,0.10163944517921676,80.0,4.81,13.33,0.94,2.82,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718,0.0,3,0.0
Broad match,A,Tuesday,0,Oct,0,111,6.78105762593618,7.627970427066036,7.666887969354842,0.23350525373282416,-0.02001473603424216,80.0,4.81,13.33,1.11,12.21,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718,0.0,11,0.0
Phrase match,A,Tuesday,0,Mar,0,202,3.713572066704308,3.8966080034833106,3.646984286560468,-0.5491078103370075,0.15063304108955994,87.0,3.22,10.38,1.83,5.49,-0.7863076,-0.040185,0.11659597,0.28450695,0.109726794,-0.005556671,-0.14208356,-0.06842732,0.0501278,0.16142926,0.045744568,-0.078901924,0.08725844,-0.04401415,0.13533972,0.1399738,0.09947241,0.034968372,-0.040182978,0.15364304,-0.03149647,-0.06416175,-0.102893315,-0.040215563,0.08229584,-0.15779607,0.042085323,-0.044500932,-0.017065924,-0.056876063,-0.070920415,0.04030717,-0.0060246927,0.053553287,-0.020662373,0.122361995,-0.06990895,-0.030505259,0.014309475,-0.02347801,0.009640441,0.008882423,-0.05087836,0.10954097,0.01071297,-0.012898933,-0.016570708,-0.078288786,0.12199154,0.06176635,0.0,3,0.0
Phrase match,A,Tuesday,0,Dec,0,62,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,94.0,6.51,16.04,1.83,1.83,-0.8570132,0.44188625,0.03641429,-0.05949594,0.006545614,0.06923048,-0.03887665,0.13878189,0.0027362683,-0.004171596,-0.010835059,-0.01169712,0.025600296,-0.056527022,-0.011281009,0.018396802,0.03665226,0.005107062,0.046885576,0.037863363,0.020607246,0.005499092,-0.074308455,0.018961737,0.004545082,0.052012503,0.03445227,0.0552231,-0.0053128037,0.032270502,0.0068107964,-0.029446462,0.038316067,0.04698957,-0.011214268,-0.048342172,-0.0067731435,-0.039032485,-0.009242424,-0.008802616,0.008768743,0.037727643,0.04415139,0.0005504312,-0.0159191,-0.0006268655,0.032739658,-0.01887997,0.042849228,-0.008579883,0.0,1,0.0
Broad match,A,Thursday,0,Nov,1,74,3.9318256327243257,4.042110380829989,4.014539193803573,0.33085424431698973,0.09925627329509569,67.0,5.0,13.97,1.62,1.62,-0.84263146,0.38819212,-0.21244818,-0.008872497,0.12256497,-0.13413566,0.14193887,-0.0990394,-0.018988714,-0.073367156,-0.041968457,0.006616989,-0.022543058,-0.0021305361,-0.07205665,0.04723354,-0.0069876737,0.025741015,0.0017700798,0.033016246,0.00065999967,0.021563722,-0.022261845,-0.035436712,0.01325893,0.004561412,0.049804118,-0.01057187,-0.017883826,-0.010811311,0.018110635,-0.028570104,0.017424349,0.024791127,-0.020771526,-0.010060393,-0.017385848,0.041459635,0.011365301,-0.025875242,-0.0046663107,-0.005676258,0.021743666,0.005972624,0.0090016825,0.0058337417,0.032359965,0.030959237,0.015377328,0.005494188,0.0,1,0.0
Phrase match,USA,Thursday,0,Nov,0,81,4.51085950651685,4.042110380829989,4.09725275488282,-0.33085424431698973,-0.06617084886339943,70.0,4.17,29.75,5.05,5.05,-0.6960116,-0.00956431,-0.032757904,0.077212915,0.03867256,-0.54207575,-0.021671236,0.11165204,0.19915576,0.04132467,-0.0932158,-0.11383983,-0.100048766,0.15806045,-0.070200294,-0.067901425,0.057804853,-0.08327029,-0.005127998,-0.08655159,0.1275189,-0.09143523,-0.021380953,0.015237962,-0.0046639377,0.048892394,-0.059230544,-0.11096856,0.026175886,0.008607644,0.008527594,0.07269102,-0.06498664,-0.012951827,0.055842295,0.0026725442,0.010442475,0.012702593,0.06664456,0.008171931,0.046174623,0.0010954421,-0.025379565,-0.037592813,0.053656217,-0.0161025,0.019979637,-0.015813446,0.06942713,-0.008092771,0.0,1,0.0
Phrase match,C,Monday,0,Nov,1,91,7.783640596221253,7.64855496847974,7.623950061981913,0.0,0.110577264442299,83.0,6.68,24.85,0.32,0.64,-0.789784,-0.11747521,0.0982949,-0.08756553,-0.3712335,-0.11979734,0.12176222,0.059101686,-0.03705142,0.18795785,-0.025417065,0.023268552,0.02129932,-0.13246381,-0.048442394,-0.045828328,0.09037733,-0.0075315274,0.015071553,0.0285064,0.010695417,0.04182939,-0.060799733,-0.03927959,-0.004599302,0.04924598,-0.17411138,0.03235575,-0.014634998,-0.21012387,-0.008418123,-0.06309082,-0.020489143,0.0045660767,-0.042407755,-0.010232892,0.06944104,-0.014113828,0.004413249,-0.034486167,-0.0048684487,-0.021372499,-0.01791054,-0.023669269,0.057525232,-0.023538403,0.010940936,0.012953682,0.0056961654,0.03973183,0.0,2,0.0
Exact match,USA,Thursday,0,Oct,0,130,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,33.0,0.0,0.0,5.86,5.86,-0.8787392,0.32876837,-0.08062013,-0.055568054,-0.013342848,0.107672095,-0.026202237,0.024216937,0.05877853,-0.040150117,-0.060904074,-0.10664589,-0.031364877,0.048310887,0.08636239,-0.007604827,-0.028753197,0.048818056,0.034048893,-0.037590515,0.015897997,0.035817754,0.05830953,-0.054629836,-0.037217196,-0.0037983689,0.04042013,0.027146716,-0.036571443,-0.0042616776,-0.021804003,0.023992857,-0.0019588917,-0.007008903,-0.021221438,-0.08661809,-0.04298192,-0.0036821268,-0.09737127,0.031740442,-0.06739174,-0.033260416,-0.030629538,0.062082916,-0.012402217,-0.058070216,0.014120839,0.07361071,-0.005593163,0.07913912,0.0,1,0.0
Exact match,B,Thursday,0,Sep,0,18,8.999742789830492,9.200391041122515,9.166949665907177,0.0,0.01719842153931643,85.0,4.18,13.54,0.62,0.62,-0.7054561,-0.49252114,0.010815423,-0.23784932,0.27537796,0.07426235,-0.18323167,0.101239905,0.058045577,0.0055833333,0.036495235,0.039206095,-0.1263582,-0.011695988,-0.054986924,-0.0064889207,0.051043883,0.121577755,-0.05218241,0.01609048,0.111548156,0.025267202,-0.011286782,0.033257138,0.022905177,-0.022812746,-0.013324963,-0.028471,-0.071316734,0.0072228075,-0.011060108,-0.020023435,0.034999758,0.009897887,-0.029813085,0.01720793,-0.016608095,-0.015054869,-0.0060587865,-0.036412854,-0.0048789196,0.010177569,-0.007343542,-0.049637824,0.0458962,0.018633984,-0.017146602,0.011405385,0.0079235425,-0.01090771,0.0,1,0.0
Broad match,B,Thursday,0,Nov,0,88,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-5.934391687221749e-16,35.0,3.81,14.11,0.14,0.14,-0.8536987,0.37054548,0.04697437,-0.007244504,-0.023862168,0.049436133,-0.085279524,0.12386855,0.016103351,-0.01261153,-0.04299196,-0.108778425,0.016352292,0.029826725,0.036984093,0.027777381,0.046094727,-0.01853321,0.034781378,0.026242893,0.0321449,0.07748277,-0.019476326,-0.039039485,-0.072206765,-0.08058503,0.043042302,0.06463565,-0.0033781198,0.060486145,-0.0033223992,-0.047585044,-0.03228316,0.011989889,0.006204195,0.031890735,0.041826006,0.09062692,-0.07771864,-0.0065430207,-0.020077506,-0.12521957,-0.08901991,-0.030882433,-0.030089837,-0.0058336877,0.070816465,-0.017875154,-0.037427213,-0.02639321,0.0,1,0.0
Exact match,A,Wednesday,0,Mar,0,194,6.78105762593618,8.12073150889374,8.559002267662686,-0.4053262674276228,-0.3524965054051542,80.0,4.81,13.33,13.16,13.16,-0.89385045,0.40056634,-0.026819097,-0.026851378,-0.04426773,0.10295371,-0.041688267,0.009813045,0.06826508,0.03852418,-0.017735109,-0.012833766,0.015896095,-0.049043328,-0.038505048,-0.026087103,-0.01729571,0.055957507,-0.0061886115,0.0037903362,-0.023484021,0.011406742,-0.003650042,0.0188584,-0.020133492,-0.01879789,0.053549856,-0.004924215,0.027243251,-0.012926648,-0.002487386,0.0031853227,0.008778582,0.040482983,-0.010877721,-0.026392281,-0.012270954,0.01644185,0.009358913,-0.013790691,-0.002812547,0.0058890097,7.382296e-05,0.018267328,-0.007876239,-0.006670033,0.020064127,0.004962507,-0.0015957888,0.006929718,0.0,1,0.0
Broad match,USA,Friday,0,Dec,0,45,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,100.0,0.0,0.0,1.2,1.2,-0.78442425,0.35584044,-0.30367857,0.015267754,0.065327145,-0.1559841,0.1693611,-0.1863877,0.09615381,-0.06294642,-0.05642094,0.046646643,-0.06361056,-0.037947,-0.119817585,-0.0014619774,-0.050143924,0.025812607,-0.0053502163,0.030446945,-0.014958583,0.0020947172,0.028186956,-0.0029686627,0.02114338,0.0076547884,-0.012357598,-0.022033168,-0.031809065,-0.01412128,0.024177171,-0.014593985,0.00088182645,0.07434497,-0.028247217,0.01381456,-0.032687344,0.090565205,0.055319063,-0.051117126,-0.03748789,-0.021961873,-0.010461483,-0.027542984,-8.737404e-05,-0.01570537,-0.0044656573,0.008362867,0.042890996,-0.021350099,0.0,1,0.0
Phrase match,C,Friday,0,Nov,0,73,3.044522437723423,3.1743440266439973,3.2392548211042844,0.0,-0.15578590670469022,87.0,3.9,10.31,0.45,0.45,-0.7990784,-0.13355674,-0.14387853,0.20995544,-0.018741155,-0.016642157,-0.13003191,0.025231477,0.038704667,0.13662092,-0.019642496,-0.09048847,0.072722234,-0.07326565,-0.069801785,0.027823325,0.042571057,0.00051933475,-0.047782212,0.06084068,-0.07970456,-0.13190682,-0.10537896,-0.004359649,0.038665447,-0.10508618,0.13817948,0.03750481,-0.090257645,0.1401909,0.041993495,-0.025055885,-0.046483237,0.14113754,-0.029132243,0.011284718,0.079554915,0.057933006,-0.023709027,-0.14142178,0.014659429,0.05801179,0.025088621,-0.012651091,0.024619116,-0.1072873,-0.11610204,0.08675605,-0.13373767,-0.03248778,0.0,1,0.0
Phrase match,USA,Saturday,1,Dec,0,44,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,94.0,6.51,16.04,9.1,9.1,-0.8570132,0.44188625,0.03641429,-0.05949594,0.006545614,0.06923048,-0.03887665,0.13878189,0.0027362683,-0.004171596,-0.010835059,-0.01169712,0.025600296,-0.056527022,-0.011281009,0.018396802,0.03665226,0.005107062,0.046885576,0.037863363,0.020607246,0.005499092,-0.074308455,0.018961737,0.004545082,0.052012503,0.03445227,0.0552231,-0.0053128037,0.032270502,0.0068107964,-0.029446462,0.038316067,0.04698957,-0.011214268,-0.048342172,-0.0067731435,-0.039032485,-0.009242424,-0.008802616,0.008768743,0.037727643,0.04415139,0.0005504312,-0.0159191,-0.0006268655,0.032739658,-0.01887997,0.042849228,-0.008579883,0.0,1,0.0
Phrase match,A,Saturday,1,Dec,0,51,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,85.0,4.18,13.29,4.89,4.89,-0.84062123,-0.16553758,-0.24947974,0.14640968,-0.04602853,-0.013309673,-0.1590326,0.3071864,-0.12237257,-0.032974795,0.06265612,-0.03822456,-0.023909949,0.032930005,-0.042029995,0.048720352,-0.077742845,8.5243155e-05,0.019069297,0.05465253,0.003608084,-0.022829555,-0.042563893,0.0518927,-0.005368144,-0.0005109693,-0.040172238,-0.017297195,0.023094004,-0.034475755,0.009363851,-0.016816538,0.0561925,0.013350776,0.048825234,-0.03121458,-0.025147714,0.04228174,0.0041128723,-0.005058811,0.049068145,0.019107703,-0.004608038,-0.025473665,0.009468244,-0.0060969517,0.016481057,0.00031873814,0.023456967,0.032633726,0.0,1,0.0
Broad match,A,Tuesday,0,Nov,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,10.56,-0.7219324,0.42723933,0.058270197,-0.0014486474,0.30546698,-0.32432878,0.08278666,-0.16029955,0.012471015,0.010179916,0.026210582,0.011966954,0.07504113,0.021224938,-0.0005740427,0.12827988,-0.010255418,0.021028703,-0.050952878,0.02171968,-0.049330045,-0.031569913,-0.02161235,-0.0029250826,0.052644935,0.0050826566,0.025934467,-0.010001712,-0.013646583,-0.056130227,0.0073656044,0.004984834,0.01690345,0.0006149126,-0.069532506,0.036050558,-0.03471383,-0.06403352,-0.008227953,0.0028213912,0.03500006,0.03331318,0.055409934,0.010404065,0.018983522,-0.015197538,0.021385977,0.00751552,-0.035453312,-0.06342569,0.0,8,0.0
