Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Cost,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49,Clicks
Phrase,USA,Saturday,1,Sep,0,9,4.2626798770413155,4.577083071448677,4.577083071448677,0.19867069479548416,-1.2316967190145866e-16,15.0,0.429148,4.67,13.15,0.5295513,0.25722235,0.4007082,0.3480163,-0.17599094,0.30856222,0.2408578,-0.12937398,-0.21091524,0.09314298,-0.052922044,-0.08968539,0.06818006,0.018329004,-0.020802433,-0.08329478,0.047655746,-0.06166918,-0.04638944,0.11831562,0.063479036,0.020976089,-0.0005259044,0.06505789,0.065662116,0.02690515,-0.011317679,0.00013781214,0.11828676,-0.01621757,0.025613775,0.034600276,0.017578902,-0.0044072308,0.020483542,-0.035163395,-0.085234985,-0.010175739,-0.04631493,-0.01846473,-0.073315665,0.045116805,-0.0077327336,-0.045781758,-0.11540738,0.0013421834,-0.03201896,0.07332438,-0.014236221,-0.030108942,3
Broad,B,Tuesday,0,Jan,0,20,6.90875477931522,6.647445300168694,6.680848381610564,0.20041848865123058,-0.01717872759867686,30.0,0.490836,2.440947,0.43,0.74974185,0.09677687,-0.10571289,0.15396109,0.40526807,0.21848817,-0.2129568,-0.18093835,-0.15253419,-0.010501925,0.010598973,-0.10618333,0.05205009,0.09211056,0.015498968,0.027276134,-0.052402493,0.02357607,-0.005439959,-0.036094405,-0.008180307,-0.012792348,-0.023569638,-0.03859683,0.04767866,0.04650566,0.044141546,-9.3564784e-05,0.0058777817,0.05182756,0.03377255,0.034491062,-0.03148851,-0.02282879,-0.067905396,0.013017237,0.071592845,0.062800825,-0.020745061,0.0014350844,0.016238347,0.020125533,-0.027835961,0.07701491,-0.003037546,0.021636968,-0.066048086,-0.028664397,-0.092631675,-0.029566303,1
Phrase,B,Monday,0,Oct,0,119,7.550135342488429,7.2400535566739075,7.196364606807694,0.2074952344842096,0.049304541855852764,27.0,0.484526,4.99073,0.32,0.8320953,0.22437687,-0.017916473,0.017022246,0.075130224,0.20862164,-0.22506513,0.059234034,-0.1914208,-0.12680003,-0.053076044,-0.024630364,-0.020783437,0.11436642,0.008576636,0.09145575,0.03662697,0.04952877,0.0051194285,-0.0042249924,-0.010266514,-0.03637437,0.061794076,-0.05572988,-0.012760206,0.015874678,0.0695967,-0.07803809,-0.004570795,-0.0043526394,-0.018990545,0.06916375,-0.046935238,-0.014261288,-0.051813018,-0.05344236,0.031486016,0.07068955,0.14182177,-0.0071549546,-0.0045835576,-0.02115143,-0.054898266,-0.045807656,-0.04517893,-0.0023572813,0.05505372,0.022813456,-0.03325666,0.011374816,1
Phrase,USA,Saturday,1,Jan,0,9,7.783640596221253,8.52471685510365,8.761543471325455,0.0,-0.13349603769039425,50.0,0.718322,7.49,5.78,0.73962396,-0.15618128,-0.47342807,-0.12271247,-0.109656714,0.18448359,0.20334417,0.07824853,-0.025846953,-0.08674691,-0.124982,-0.1532649,-0.04030491,-0.0053830314,0.013962971,-0.033625077,0.031445432,-0.020203209,0.030118467,-0.092499964,-0.004790631,0.011749435,0.039172426,0.009198471,0.030034948,-0.04864577,-0.024131658,-0.01718225,-0.004180949,0.02000002,0.028514272,0.04798024,0.022258073,-0.025637625,0.013635506,0.03279693,0.025356064,-0.03302283,0.019846518,0.06869074,-0.0057188943,0.0068063485,-0.0628796,0.034621365,-0.010136932,0.020893484,-0.05741472,0.008171588,0.011012227,0.08199824,2
Broad,B,Thursday,0,Dec,0,60,8.999742789830492,8.79497643168877,8.79497643168877,0.0,2.3041380555038732e-17,77.0,4.76,15.38,2.69,0.763623,-0.37354124,-0.017954426,-0.085806504,-0.17655133,-0.023736635,0.025398714,-0.037696935,0.18535018,0.04284896,-0.16638239,-0.06627877,-0.22556469,-0.06344301,-0.08055142,-0.01958709,0.11735746,-0.03235371,0.041468676,-0.049079128,0.106440514,-0.05198109,0.016723104,0.069760665,-0.008784591,-0.014756919,-0.020852752,-0.048511602,0.09602731,-0.029771898,0.011167592,-0.031234879,0.09730785,0.0972782,-0.012421722,0.12450506,0.043599226,0.05790574,0.04938696,0.03742561,0.026215214,0.031699657,-0.033201624,0.068228066,-0.023127696,0.022084976,0.0070520802,0.018964866,0.011509455,-0.026574936,7
Exact,USA,Monday,0,Aug,0,56,9.60245002503719,9.468178923544432,9.53531447429081,0.0,-0.046035806226088646,4.0,0.250225,4.33,3.61,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508,1
Exact,A,Friday,0,Dec,0,52,10.007892611890918,8.255840264702947,8.390964443684286,0.20062020316221485,-0.06972855665437831,78.0,0.834399,9.19092,1.31,0.8400612,-0.39612988,0.22670649,-0.13509181,-0.050193135,0.04266512,-0.07706457,-0.12089618,-0.047076967,0.049845308,0.050446525,-0.0147671,-0.033950992,-0.014490958,-0.012986805,-0.03547088,-0.016033111,-0.010727293,-0.035280593,0.0779009,0.041297004,0.02286312,0.03686771,0.03645473,-0.005465882,-0.0015800727,-0.016293878,-0.018530387,-0.0071532014,-0.043343436,0.027907986,-0.0020748721,-0.014268322,0.002040187,-0.013067699,-0.008011446,0.020222614,0.014836544,-0.025155317,-0.022161454,0.009261681,0.014703339,-0.037424084,-0.07619089,0.01531819,-0.03284882,-0.01717687,-0.054847255,0.021045316,0.043194864,1
Phrase,USA,Monday,0,Sep,1,14,4.948759890378168,5.702467551194242,5.736954337162128,-0.20692071580732208,-0.029560102258189277,50.0,1.314156,6.940309,4.43,0.68682665,0.18433353,-0.089042716,-0.17600287,0.20235094,0.07224638,-0.16113243,-0.094388224,-0.13358529,0.017150687,-0.13802916,0.047255065,0.042488493,-0.017918935,0.15039186,-0.09532645,-0.03917627,-0.06925419,0.09217142,0.018788004,-0.32583085,-0.35430315,0.1253078,0.10980827,-0.06169706,0.021767585,-0.07479223,0.0700865,0.018994022,0.034239154,-0.012304355,-0.012505325,-0.020748505,0.06638564,0.038600456,0.0345705,-0.0019092053,-0.006920477,-0.013441107,-0.0011017806,0.0073281373,0.009612577,0.010069817,-0.011448607,-0.00065952836,-0.028471187,-0.0015066992,0.025156412,0.015704075,-0.00079298863,1
Phrase,B,Thursday,0,Sep,0,18,9.60245002503719,9.401043372798053,9.501746698917621,0.0,-0.05179028200434952,4.0,0.250225,4.33,0.65,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508,2
Phrase,B,Monday,0,Dec,0,35,10.007892611890918,8.255840264702947,8.390964443684286,0.20062020316221485,-0.06972855665437831,78.0,0.834399,9.19092,0.28,0.8400612,-0.39612988,0.22670649,-0.13509181,-0.050193135,0.04266512,-0.07706457,-0.12089618,-0.047076967,0.049845308,0.050446525,-0.0147671,-0.033950992,-0.014490958,-0.012986805,-0.03547088,-0.016033111,-0.010727293,-0.035280593,0.0779009,0.041297004,0.02286312,0.03686771,0.03645473,-0.005465882,-0.0015800727,-0.016293878,-0.018530387,-0.0071532014,-0.043343436,0.027907986,-0.0020748721,-0.014268322,0.002040187,-0.013067699,-0.008011446,0.020222614,0.014836544,-0.025155317,-0.022161454,0.009261681,0.014703339,-0.037424084,-0.07619089,0.01531819,-0.03284882,-0.01717687,-0.054847255,0.021045316,0.043194864,1
Broad,USA,Tuesday,0,Sep,0,6,7.550135342488429,7.309218634835311,7.343801173916013,-0.2074952344842096,-0.029642176354887015,30.0,0.380474,3.789046,2.78,0.4592062,-0.059946727,0.25442037,0.17754173,0.4209992,0.122648075,0.18226126,0.11417513,0.07150681,-0.15885961,0.15448877,-0.11243917,-0.1493343,-0.3496016,-0.07970244,-0.01159478,0.23899242,-0.12556553,-0.10858433,0.17028716,-0.20475623,0.028662467,-0.18149582,-0.06294861,-0.05770115,0.11712148,-0.04900431,-0.09285629,0.0065745376,0.022475468,-0.008694725,0.041658506,-0.029916255,-0.016817762,0.045953967,0.005063207,0.06077106,-0.03238444,0.008940846,-0.0032461549,0.019043732,0.0048482884,0.005275562,0.013555558,-0.0018754746,0.0016522269,0.015815344,-0.004370028,-0.006058998,0.008341936,1
Broad,B,Tuesday,0,Mar,0,17,4.2626798770413155,5.288379477058976,5.320530088079725,-0.21266227384662706,0.030662833984639648,15.0,0.429148,4.67,0.34,0.5295513,0.25722235,0.4007082,0.3480163,-0.17599094,0.30856222,0.2408578,-0.12937398,-0.21091524,0.09314298,-0.052922044,-0.08968539,0.06818006,0.018329004,-0.020802433,-0.08329478,0.047655746,-0.06166918,-0.04638944,0.11831562,0.063479036,0.020976089,-0.0005259044,0.06505789,0.065662116,0.02690515,-0.011317679,0.00013781214,0.11828676,-0.01621757,0.025613775,0.034600276,0.017578902,-0.0044072308,0.020483542,-0.035163395,-0.085234985,-0.010175739,-0.04631493,-0.01846473,-0.073315665,0.045116805,-0.0077327336,-0.045781758,-0.11540738,0.0013421834,-0.03201896,0.07332438,-0.014236221,-0.030108942,1
Phrase,USA,Sunday,1,Aug,0,36,7.550135342488429,7.768862240943695,7.776251418582475,-0.23350525373282416,-0.027953030878970827,23.0,0.84256,3.8,2.12,0.58911026,0.20883048,-0.06742632,0.11114917,-0.10091291,-0.46026203,0.030598696,0.21943137,-0.12177875,-0.103350885,0.15735897,-0.012861162,0.027781295,0.108350016,-0.07111979,-0.24607122,0.08876549,0.11094099,-0.19595201,-0.0025435789,-0.02430758,-0.05743899,-0.15989108,0.12575865,-0.068000264,-0.12398544,0.070777826,0.13669658,0.097066015,-0.10121138,0.074267834,-0.018806027,-0.09099528,-0.018764373,-0.045320675,0.03745377,0.0602052,0.031469278,0.0013880363,-0.008929383,0.013005738,-0.035716765,-0.009047867,-0.0018672615,0.013594388,0.011635922,-0.0120002525,0.02867387,-0.008058552,0.0035680917,1
Broad,A,Monday,0,Jan,0,60,10.007892611890918,8.526088622665625,8.491963233701991,0.0,0.029250333397400113,72.0,1.241547,9.915652,0.56,0.8084734,-0.36934572,0.052864455,-0.24287662,-0.21995726,-0.026236871,-0.04872278,-0.21402581,0.10597453,0.06722967,0.041284896,0.0940454,-0.049344536,-0.029004937,-0.0011342856,-0.042996272,-0.02216704,0.018767297,-0.051885333,0.031038161,-0.027851343,0.008281069,-0.010667219,-0.02893903,-5.8666614e-05,0.018682009,0.03851262,-0.0022898116,0.0029603462,0.0074618678,0.002945831,0.0063346373,-0.032071505,-0.033224344,0.013063349,0.050713483,0.001896342,0.03696751,-0.030629702,-0.031822674,-0.004880399,0.027373543,0.014869624,0.0030419815,-0.024095211,0.013046953,0.029105574,0.017375676,-0.006611645,0.010303606,1
Phrase,B,Monday,0,Nov,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.7884936,0.15261942,0.1350787,0.008483606,0.27522913,0.22974728,0.020863524,0.18288557,0.11876458,-0.26934657,0.035854872,0.14261444,0.006613015,0.07235904,0.0895829,0.062373925,-0.05614087,0.033458725,-0.016841901,0.008915846,0.01724045,0.11392741,0.02661628,0.009377001,0.009394226,-0.036524493,-0.017563706,-0.00046336383,-0.022308134,-0.0055199633,0.059994884,-0.025273195,-0.025576953,0.00093354087,-0.020952618,0.02397945,0.019063365,0.0069977716,0.07237421,-0.010483698,-0.002112914,-0.008021075,0.013600693,0.00735333,-0.01153163,-0.104173526,0.0014255046,0.058038328,0.037571,0.008270601,1
Phrase,A,Sunday,1,Apr,0,8,10.007892611890918,9.133508290691841,8.762236367188065,0.2006482512920229,0.21410399134160066,78.0,0.834399,9.19092,4.08,0.8400612,-0.39612988,0.22670649,-0.13509181,-0.050193135,0.04266512,-0.07706457,-0.12089618,-0.047076967,0.049845308,0.050446525,-0.0147671,-0.033950992,-0.014490958,-0.012986805,-0.03547088,-0.016033111,-0.010727293,-0.035280593,0.0779009,0.041297004,0.02286312,0.03686771,0.03645473,-0.005465882,-0.0015800727,-0.016293878,-0.018530387,-0.0071532014,-0.043343436,0.027907986,-0.0020748721,-0.014268322,0.002040187,-0.013067699,-0.008011446,0.020222614,0.014836544,-0.025155317,-0.022161454,0.009261681,0.014703339,-0.037424084,-0.07619089,0.01531819,-0.03284882,-0.01717687,-0.054847255,0.021045316,0.043194864,2
Broad,A,Friday,0,Feb,0,35,9.60245002503719,9.60245002503719,9.568882249664,0.0,0.02877237889130512,4.0,0.250225,4.33,1.32,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508,1
Broad,B,Tuesday,0,Mar,0,3,9.803722464346553,8.931487337116584,8.82979237922003,0.0,0.05253622560656131,68.0,0.416686,1.845626,3.29,0.8271877,-0.09104888,0.2615569,-0.16625282,0.061625525,-0.10726218,-0.010848889,-0.047931474,-0.21744783,-0.018164717,0.08817122,-0.01691209,0.18073536,-0.027555158,-0.15534934,0.06575645,0.021489903,0.026969751,0.1268065,-0.062280145,0.022495575,0.05548812,-0.056363013,0.09671929,-0.02870277,-0.012501058,-0.0961925,-0.007007345,-0.0029288898,0.03537565,0.0022256945,-0.043509047,0.0040901247,0.09867252,0.007608744,0.018375633,0.020621736,0.009337415,0.05126729,-0.020183502,-0.012100951,-0.030196209,-0.006692479,-0.027262433,-0.041123528,0.083942614,-0.012424001,-0.01808454,0.014544265,0.021611081,5
Phrase,USA,Saturday,1,Jul,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.60373133,-0.3726669,0.13083036,0.187328,-0.12544148,0.23073094,0.012411239,0.3349638,-0.02435225,0.21431361,-0.008569167,-0.30664018,0.055097528,-0.13634449,0.054681875,0.03224071,-0.17242272,0.11576641,0.021688234,0.10167139,-0.040556412,-0.006331975,-0.028811267,-0.060523324,-0.0029232427,-0.060065527,-0.008367168,0.033943325,-0.026746416,0.011219578,-0.0075965035,0.050395995,0.025008533,-0.010474839,-0.07120909,0.070753016,-0.03261279,-0.042412095,0.00040345927,-0.015656302,0.07298773,-0.044289738,-0.033336524,0.010496922,-0.021717543,0.015022121,-0.019480716,0.008703173,0.044947937,-0.053058583,1
Exact,B,Friday,0,Dec,0,52,8.999742789830492,8.255840264702947,8.491968843013213,0.0,-0.14436653937431349,35.0,0.453332,2.455562,1.25,0.8422776,-0.04985057,0.2649209,-0.1867974,0.24853526,0.019234536,-0.150059,-0.0691541,-0.14345494,-0.0025332647,-0.039840106,-0.09780824,0.05794658,0.0933873,0.013367359,0.02308125,-0.017391983,0.005116375,-0.038348414,0.020323846,0.070423506,0.0059979125,0.012132453,0.019392492,0.03050973,0.0120262895,0.039352916,0.006491458,-0.07988582,0.0036185666,0.06787559,0.024045527,0.052840006,0.013884922,0.07435617,0.05250271,0.024872702,-0.04806146,-0.051491193,-0.021183627,0.04800757,-0.013041768,0.06696878,0.034091838,-0.009348017,-0.0022032368,0.0062122946,0.015798384,-0.034548204,0.0080854185,2
Exact,USA,Friday,0,Oct,0,101,3.044522437723423,2.613437661106721,2.786119649721184,0.0,-0.10350287403962818,81.0,0.57729,10.508915,3.59,0.7461148,0.25028026,-0.2036595,0.2251805,-0.015222955,-0.30898026,0.092600614,0.17089154,-0.09575483,0.010154505,-0.07175877,0.07331163,-0.13532872,-0.017734008,-0.045667715,0.035140373,-0.02413025,0.0656023,0.05902936,0.05879307,0.07989824,-0.13956274,0.0022284146,0.08634803,0.007214065,0.06341345,0.0969431,-0.105443105,0.037836093,-0.057237588,-0.015987433,-0.011811383,-0.0049779513,0.01315778,-0.063374884,-0.093050756,-0.03115902,-0.086773954,0.0045863544,-0.0938379,0.054610107,0.024628459,-0.013778408,0.03324157,-0.00898593,-0.006113764,0.031115754,-0.043119278,0.018799467,0.0063757715,1
Broad,USA,Thursday,0,Feb,0,50,8.38958706681109,8.661218410958185,8.661218410958185,0.20063703109587827,0.022929946410957726,3.0,0.67,7.036381,4.8,0.5084635,0.3491036,0.17529514,0.16180158,-0.2585832,0.08840799,-0.18029824,-0.04569661,0.29411688,0.12890832,-0.020216858,-0.06411578,-0.041147273,0.15203618,-0.15160462,0.18148002,0.27220303,0.3213019,-0.10351721,-0.13320175,-0.09672115,-0.09374302,0.041920453,-0.07947014,0.015400539,-0.007557779,-0.06354566,-0.041018583,-0.022141354,-0.054250978,0.048646294,0.025516296,-0.010211929,0.011288991,0.11917046,-0.021349423,-0.030634768,-0.011044611,-0.006958171,-0.006486927,0.004957687,-0.044016644,-0.008814551,-0.005726534,-0.008377918,-0.01882916,-0.035447102,-0.01769128,0.007931026,-0.019970462,3
Broad,A,Monday,0,Feb,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61,0.45564032,0.39967892,-0.23868324,-0.19192688,0.05959275,-0.106073976,0.05540392,-0.06572329,0.3868865,0.08367836,0.19078028,-0.26051453,0.22957659,0.098811224,-0.07064229,-0.004070669,0.00015801289,-0.21944284,0.16543877,0.18152589,0.058137543,-0.03043836,0.011398113,0.058252525,-0.10481276,-0.07640702,0.13110569,-0.018937696,0.019612635,0.0025842318,0.03418247,0.14051212,-0.002679584,-0.010392278,0.09279552,-0.015460011,-0.046811324,0.041860666,0.041148983,0.014861507,0.016729666,-0.024367845,0.0037200092,-0.002757076,0.012245361,-0.0021982817,-0.002249363,-0.013229208,0.006255763,-0.012403593,7
Broad,USA,Monday,0,Dec,0,42,11.010415172807951,11.010415172807951,11.010415172807951,0.0,-2.4694939242420226e-16,56.0,0.480678,5.268923,26.94,0.6404581,0.1342403,0.26061583,-0.36620793,-0.050594922,-0.3386163,0.03149558,-0.015069297,0.021678494,0.0031942795,0.10357041,-0.18203911,-0.09740887,-0.055468354,0.022775076,-0.18784316,0.023591358,-0.005216024,0.10507655,-0.19457161,-0.12828234,0.008173164,-0.020124257,-0.07732889,0.013039509,-0.05396021,-0.06864104,0.039377537,-0.06635087,-0.06786123,-0.02850923,0.074902125,0.13482091,-0.07535515,-0.102364585,-0.13816582,-0.011888601,-0.00435508,0.0139362365,0.031024938,-0.048721187,0.0023107387,0.020881662,0.03637631,-0.033434797,-0.010780653,0.02785616,0.012067146,-0.0033496707,-0.019969773,8
Exact,USA,Sunday,1,Jul,0,78,4.2626798770413155,4.51085950651685,4.7220886946239515,0.0,-0.12230242183027173,15.0,0.429148,4.67,3.15,0.5295513,0.25722235,0.4007082,0.3480163,-0.17599094,0.30856222,0.2408578,-0.12937398,-0.21091524,0.09314298,-0.052922044,-0.08968539,0.06818006,0.018329004,-0.020802433,-0.08329478,0.047655746,-0.06166918,-0.04638944,0.11831562,0.063479036,0.020976089,-0.0005259044,0.06505789,0.065662116,0.02690515,-0.011317679,0.00013781214,0.11828676,-0.01621757,0.025613775,0.034600276,0.017578902,-0.0044072308,0.020483542,-0.035163395,-0.085234985,-0.010175739,-0.04631493,-0.01846473,-0.073315665,0.045116805,-0.0077327336,-0.045781758,-0.11540738,0.0013421834,-0.03201896,0.07332438,-0.014236221,-0.030108942,1
Phrase,B,Sunday,1,Jul,0,64,10.809748150372926,10.541827553561605,10.541644725972676,0.0,-0.01137261473855666,66.0,0.527687,5.498622,1.68,0.7557319,-0.15936254,0.3859555,0.053041577,0.3125912,0.014231652,0.15231602,0.028169086,0.1370806,-0.12119023,0.02616198,-0.043045,-0.050391898,0.07776287,-0.015263765,0.10850171,-0.017088184,0.04905531,-0.011303119,-0.034591135,-0.040281165,-0.006206679,-0.05037119,-0.037611604,-0.04952378,0.02371219,0.08423765,0.12937942,0.03356076,0.05556525,-0.040388267,-0.048092317,0.029394913,0.036997885,-0.020720506,0.0037327695,-0.06857226,0.019874485,0.003577804,0.052809533,-0.07598825,0.04757842,-0.018029328,-0.048942327,0.06968591,0.025683705,-0.03661839,0.0002540525,0.01791037,0.0051530376,6
Broad,A,Monday,0,Mar,0,4,9.803722464346553,8.931487337116584,8.82979237922003,0.0,0.05253622560656131,68.0,0.416686,1.845626,9.47,0.8271877,-0.09104888,0.2615569,-0.16625282,0.061625525,-0.10726218,-0.010848889,-0.047931474,-0.21744783,-0.018164717,0.08817122,-0.01691209,0.18073536,-0.027555158,-0.15534934,0.06575645,0.021489903,0.026969751,0.1268065,-0.062280145,0.022495575,0.05548812,-0.056363013,0.09671929,-0.02870277,-0.012501058,-0.0961925,-0.007007345,-0.0029288898,0.03537565,0.0022256945,-0.043509047,0.0040901247,0.09867252,0.007608744,0.018375633,0.020621736,0.009337415,0.05126729,-0.020183502,-0.012100951,-0.030196209,-0.006692479,-0.027262433,-0.041123528,0.083942614,-0.012424001,-0.01808454,0.014544265,0.021611081,4
Broad,A,Monday,0,Feb,0,53,7.783640596221253,8.457837844738357,8.423712455774725,0.20475233378180135,0.02925033339739952,50.0,0.718322,7.49,9.61,0.81573856,-0.04118734,-0.40465727,-0.20387205,-0.050152317,0.1915248,0.048408452,-0.062293082,-0.08273429,-0.019209027,-0.00011284401,0.054990478,-0.0139716435,-0.023817642,0.0041438923,-0.08518836,0.017444607,0.11517464,-0.009345284,0.035223074,-0.065963864,0.03966957,0.060149983,-0.031133384,0.039087255,0.01357009,0.05427261,-0.018984156,-0.03322339,-0.025993114,0.018905044,0.08438285,-0.071311906,-0.06636375,-0.009411974,-0.010699151,-0.018910555,-0.05077693,-0.039890803,0.045232635,-0.01211888,0.0018494551,0.009761997,-0.02341461,0.033764638,0.06307569,-0.03818735,0.004005018,0.0043497514,0.022608886,7
Phrase,A,Saturday,1,Sep,0,16,9.60245002503719,9.401043372798053,9.501746698917621,0.0,-0.05179028200434952,4.0,0.250225,4.33,4.75,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508,1
