Day,Keyword,Match type,Region,Cost,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
2022-03-01,ai training courses,Broad match,A,0.45,1,Tuesday,0,Mar,0,42,High,71.0,4.89,15.29,8.188966863648876,4.948759890378168,4.948759890378168,0.0,-1.3322676295501878e-15,-0.7654544,-0.41200072,-0.14128056,0.12229154,0.25007385,0.00040847433,0.02342089,0.116650626,-0.15391023,0.08914708,0.01839776,0.031571463,-0.09703534,0.07529872,-0.009779911,0.066213764,0.15601371,-0.084936894,0.021410584,-0.092824705,0.039908763,-0.014713117,0.068731725,0.0686404,0.017785888,0.029683897,0.071816325,-0.013590974,-0.009935156,0.03262601,-0.011532445,-0.07321141,0.008336231,0.009998935,0.04459883,-0.010387162,0.0330396,0.020299682,0.02657666,-0.048167203,-0.016091289,-0.019106869,-0.0717987,0.014298398,-0.019232202,0.027995514,-0.0020569456,0.024522765,-0.0018545286,0.024032624
2022-03-01,certification in data science,Broad match,A,0.92,2,Tuesday,0,Mar,0,42,High,76.0,5.17,16.73,6.78105762593618,7.3783837129967145,7.3783837129967145,0.0,-8.881784197001252e-16,-0.49327216,-0.15321493,0.5289347,-0.18759464,-0.07666699,0.064763315,0.14726977,0.012846112,0.06589614,0.07855698,-0.41032442,-0.21088095,-0.014999074,-0.1174426,-0.19078714,0.23616296,-0.018749874,0.017114978,-0.10723067,-0.013828853,0.03595309,0.011937668,0.005690755,-0.017602107,0.10298578,-0.06488786,-0.007461457,0.015763095,-0.01682621,0.049942266,-0.015253589,-0.0038113908,0.009532273,0.0056172437,-0.10537092,-0.03819134,-0.021900462,0.0019640194,-0.03260279,0.006120615,-0.026770666,0.042452548,0.03533009,-0.03804377,-0.03255995,-0.026365053,-0.042134892,0.024319343,0.008499059,-0.029060153
2022-03-01,about machine learning,Broad match,USA,18.36,4,Tuesday,0,Mar,0,42,Low,32.0,2.21,16.44,2.3978952727983707,2.7212088552608966,2.7212088552608966,-0.6466271649250523,-0.6466271649250523,-0.8333536,0.39473715,-0.041758265,-0.044346757,0.069873236,-0.16097951,0.023876151,0.102773465,0.09551465,-0.0141916685,0.035251077,0.05642514,-0.058028698,-0.084946156,-0.05088553,-0.017487923,-0.028065069,0.07622187,0.070008345,-0.008936421,-0.0005348827,-0.004298996,-0.06565535,0.070779525,0.038062,-0.07739763,0.088267416,0.029021863,-0.010869792,-0.036590565,-0.0062104356,0.025837254,0.04798614,-0.009661917,-0.071810216,-0.0042188303,-0.05444734,0.06987722,-0.07959513,-0.003581165,-0.01610994,0.045393325,0.042942278,-0.07572575,-0.049438648,-0.017667217,-0.03153465,0.0046926923,-0.008694386,-0.046577897
2022-03-01,''mit machine learning certificate'',Broad match,B,2.85,4,Tuesday,0,Mar,0,42,High,86.0,3.42,13.61,3.4339872044851463,4.729809698447509,4.729809698447509,-0.4379003838613187,-0.43790038386132,-0.60231745,-0.13472803,0.54744273,-0.28508666,-0.106661975,0.10630393,-0.07602078,-0.13001432,0.02953889,-0.1937134,0.2969157,0.04041191,-0.035510972,-0.11176951,0.022151124,-0.021660766,0.054708347,0.083560854,0.07842417,-0.0077397362,-0.00041780475,0.08882345,0.022352263,0.01925398,-0.031963687,0.04543968,0.013893149,-0.013584379,0.04737602,0.020005887,0.016138496,0.042160004,-0.000259076,0.03789225,0.06095794,-0.012284592,0.004535142,-0.04033239,-0.010384,-0.026481606,-0.000158867,0.0006918664,-0.024908317,-0.02430818,-0.043830637,0.048840392,0.008990434,-0.040688947,-0.035364255,-0.02177661
2022-03-01,''mit machine learning'',Broad match,B,0.66,1,Tuesday,0,Mar,0,42,Low,12.0,3.38,7.59,3.044522437723423,2.9159412386417585,2.9159412386417585,-1.0360919316867756,-1.0360919316867756,-0.74391496,0.116845794,0.11643903,-0.11343632,-0.20010322,-0.10498607,-0.16165712,-0.24314322,-0.019999953,-0.11182203,0.33325613,0.14662184,-0.025343858,-0.17701901,-0.030444134,0.04330639,0.11240859,-0.07323234,0.054236002,-0.10886767,0.022864439,0.062378164,0.030089743,0.05691111,0.104627,0.06066763,-0.04173021,0.08900255,-0.00062379026,-0.009418148,0.04647323,0.057277653,-0.036973305,0.026297618,-0.024294809,0.021880137,0.020113856,-0.024720674,-0.010178968,-0.0047735265,-0.026500857,0.0497299,-0.03773971,-0.066643625,0.0042024087,0.028653644,0.04657446,-0.021874944,-0.028644511,0.03415709
2022-03-01,machine learning graduate programs,Broad match,USA,1.76,1,Tuesday,0,Mar,0,42,High,73.0,6.74,17.72,3.9318256327243257,4.610194853914592,4.610194853914592,0.19867069479548416,0.19867069479548372,-0.8007948,0.17593132,0.22059044,0.15440397,-0.09037791,-0.1471525,0.12743516,-0.13353103,-0.06955148,0.16808176,-0.039114676,0.04775182,-0.00062782934,0.07596466,0.022752402,-0.20688969,0.09110169,-0.07378528,0.026634663,0.1089123,-0.118103065,-0.10159386,-0.056791592,-0.059791006,-0.015470141,-0.051259976,0.09008587,-0.029218527,0.015507521,0.014720083,0.0064665563,0.039443154,-0.06850365,-0.06706989,-0.0009440669,0.0383129,0.023037326,0.057733472,0.0046009016,0.0642493,0.0028193798,-0.029354492,0.076124124,0.025876947,0.0061294213,-0.016457118,-0.057372,-0.056985106,-0.0055293376,0.035085972
2022-03-01,machine learning training,Broad match,USA,24.81,4,Tuesday,0,Mar,0,42,Medium,56.0,4.4,13.3,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.81036144,0.39980996,0.002238493,0.01340603,0.17114496,0.008316219,0.02789529,0.072891414,-0.04581434,0.0568373,0.050708164,-0.029311704,-0.13549963,0.08375324,0.0091177,0.0626823,0.14547503,0.11654715,-0.098069,-0.038141485,0.13028494,-0.10131643,-0.0624905,0.016403832,0.09658442,-0.040536456,0.013649559,-0.027144497,-0.0005506825,0.03236928,-0.00045163586,0.014311251,-0.031408276,-0.062380295,0.011404992,-0.023528483,0.028428826,-0.032190967,-0.0033071805,-0.041133326,0.021568721,-0.04998561,-0.0014682098,0.037298087,-0.041204613,0.00055856723,-0.018636491,0.05060637,-0.01995117,-0.028869405
2022-03-01,ai masters,Broad match,USA,0.22,1,Tuesday,0,Mar,0,42,High,71.0,2.92,21.25,8.999742789830492,7.464259527742572,7.464259527742572,-0.1717516294917143,-0.1717516294917143,-0.7694274,-0.21458349,-0.26939672,-0.120356604,-0.0018012977,-0.051126245,-0.1731984,-0.14065947,-0.048197586,0.14640619,0.171548,0.061265808,0.18934308,0.17926723,-0.12294646,-0.034895275,-0.11057366,-0.06106204,0.020098494,-0.082186826,0.05760218,-0.07844828,0.045513507,-0.04457971,-0.0116921095,-0.059977535,-0.016641092,-0.08246568,0.08200846,-0.015510194,0.024837086,-0.046509843,0.045630556,-0.012600408,-0.051728126,-0.015185807,0.038742676,-0.012676587,-0.01963615,-0.05188381,-0.06928339,-0.021833198,0.07434584,-0.016677119,-0.037602004,0.0026263017,0.030328847,0.02335768,0.002712652,-0.012226144
2022-03-01,machine learning masters,Broad match,USA,6.84,1,Tuesday,0,Mar,0,42,High,79.0,5.1,15.21,3.044522437723423,3.9318256327243257,3.9318256327243257,0.0,0.0,-0.8269923,0.20389195,0.09844301,0.012008748,-0.04211674,-0.081550494,-0.112661764,-0.1487111,-0.088873334,0.25230885,0.16578914,0.026782395,0.13733451,0.14850555,-0.08066702,-0.038190424,-0.16425864,0.00996667,-0.008113356,-0.042494923,0.031944618,-0.0421015,-0.050606333,-0.065895066,-0.051997375,-0.0019178778,-0.05082207,-0.04490555,0.09322041,0.0013875068,0.026237633,-0.03503213,-0.033645052,-0.0069897207,-0.040529598,0.019407026,0.037490495,-0.019656312,-0.012231485,-0.033461347,-0.026855027,-0.0625397,0.019170808,0.004197464,-0.05239388,-0.015587337,-0.01633777,-0.03718917,-0.017526757,-0.00402453
2022-03-01,ml model,Broad match,USA,5.72,1,Tuesday,0,Mar,0,42,Low,8.0,1.99,7.36,7.972810784121404,7.878225690171329,7.878225690171329,0.18917018790015128,0.1891701879001495,-0.5440792,0.28066072,-0.101940684,-0.058116656,-0.1742042,0.3010872,-0.482448,0.22971246,0.06897607,-0.020173442,-0.17078178,0.14549568,-0.07138887,-0.17795411,0.038429786,-0.12473129,-0.025988117,-0.06934955,0.100896925,0.034690984,0.094888754,0.037569795,-0.07142159,-0.0988579,0.007290078,0.017909274,-0.050986715,-0.12845227,-0.069557,0.047971785,-0.02883651,-0.0053502284,-0.026595866,-0.0053575477,0.0287944,-0.013933006,-0.027760977,0.025817351,-0.034188736,0.020396568,-0.08519122,0.02473939,-0.055102196,0.0028281533,0.027127864,-0.07322657,-0.011927535,-0.0066405893,-0.06322483,0.0025965564
2022-03-01,artificial intelligence ai,Phrase match,USA,2.21,1,Tuesday,0,Mar,0,42,Low,19.0,3.22,9.26,7.972810784121404,6.340097951222618,6.340097951222618,1.1373136561852046,1.1373136561852037,-0.69885767,-0.108956635,-0.52947664,-0.2853921,0.055257525,-0.08117205,-0.030047342,-0.0893798,0.021451205,-0.11112069,-0.11908976,-0.02368026,-0.119629346,0.017495744,0.016713763,-0.007838745,-0.08949283,0.135602,-0.07000777,0.021947227,0.007135259,0.042478792,-0.091598004,0.0054885615,0.026045024,0.072570115,-0.015529804,-0.037970092,0.01962479,-0.019211454,0.008006027,0.010937353,-0.03601378,0.011314384,-0.005522941,0.024813116,-0.0012189524,-0.045981936,-0.030322064,-0.021075616,-0.013586806,-0.01386712,0.078202486,-0.0025092447,-0.002181435,-0.03794586,-0.016398994,-0.097599596,0.014353723,-0.052664135
2022-03-01,''learn machine learning'',Broad match,B,5.09,7,Tuesday,0,Mar,0,42,High,75.0,3.2,9.62,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.81846637,0.25482485,0.08815009,0.016966099,0.1401781,-0.20642044,0.085667096,0.058462128,0.10495256,-0.025163118,0.110525966,0.15941575,0.011414527,-0.19118623,-0.012330012,-0.0035751204,0.04625975,0.035734106,0.036257338,-0.15506193,-0.051703826,0.05320316,-0.0041194214,0.044855956,0.111884594,-0.0060047223,-0.04748785,0.003228328,0.06560494,0.077208795,-0.02161032,-0.025513766,-0.056805983,0.0060926145,-0.040476806,-0.09298503,0.089818545,0.029696032,-0.006543908,0.013895506,-0.042199764,0.06899097,-0.0037829326,-0.057920385,-0.0019300567,-0.019446943,-0.015293431,-0.036348976,-0.028266897,0.009322196
2022-03-01,''study ai'',Broad match,B,0.79,1,Tuesday,0,Mar,0,42,Medium,40.0,0.7,2.8,10.407318772389159,5.150309011927117,5.150309011927117,-0.4030982430978982,-0.40309824309789866,-0.6353735,-0.42372826,-0.31223622,0.036928464,0.05114275,-0.20724343,0.0063899355,0.07740506,0.25720587,0.038494606,0.07647757,0.009621052,-0.00018476105,-0.16651075,0.009015747,0.04827676,0.21828255,-0.09216837,0.076196834,-0.063597895,-0.004367761,-0.20243631,0.06628327,-0.09114267,-0.0718346,-0.13430023,-0.045744248,-0.08090736,0.0099797025,-0.00053655455,0.017754385,-0.022533616,0.03168832,-0.038258106,0.03053686,0.01414703,0.03109802,-0.020895584,-0.007626229,0.019987084,-0.011534905,-0.017406968,-0.028315281,-0.013864549,0.026737595,0.012077315,0.03882466,-0.0043959664,0.02480054,-0.015512808
2022-03-01,intro to machine learning,Exact match,B,0.63,1,Tuesday,0,Mar,0,42,Medium,50.0,1.99,5.02,5.771441123130016,6.680848381610565,6.680848381610565,-0.20041848865123058,-0.20041848865123058,-0.76749676,0.33473215,-0.019941913,0.06506944,-0.03187296,-0.08740375,0.0065909727,-0.0108234575,-0.0071071633,-0.019672109,-0.0044143344,0.18411803,0.02506048,-0.0066265194,-0.08143773,0.157396,-0.075532086,0.027837163,0.067863226,0.052092314,-0.23948465,0.010659873,-0.19718581,0.066241175,-0.035215247,-0.10197948,0.03003975,-0.093466125,-0.062071223,-0.11719361,-0.112368435,-0.013664545,0.052680258,-0.009798632,-0.07380119,-0.0056192325,0.009003536,-0.02583505,-0.013913158,-0.013094275,0.06627824,-0.023650613,-0.09278587,-0.11791423,0.03853882,0.056485444,0.06436623,-0.008672877,-0.08044121,-0.022672664
2022-03-01,''machine learning models'',Broad match,B,0.08,1,Tuesday,0,Mar,0,42,Low,8.0,1.99,7.36,7.972810784121404,7.878225690171329,7.878225690171329,0.18917018790015128,0.1891701879001495,-0.7351334,0.3384197,0.002271594,-0.06391376,-0.06935688,-0.1063979,0.051056724,0.16604097,-0.008164014,-0.041868135,0.026482014,0.055646263,-0.019019134,-0.16927184,-0.1368488,-0.17998992,0.0890652,-0.124453194,0.15808417,-0.25926134,-0.004002086,0.17977096,-0.017960735,0.02389153,0.08256737,0.015358794,-0.026617032,-0.017569087,-0.034579836,0.03005004,0.122488864,-0.05382077,-0.059530444,-0.011962449,0.03184588,0.02481272,0.06293831,0.014813326,-0.025862928,-0.0047091446,-0.047119327,-0.0054072714,-0.053353045,-0.11232576,-0.023140958,-0.010781432,0.009541653,-0.029787026,-0.046830665,0.015749302
2022-03-02,mit machine learning,Broad match,B,0.64,1,Wednesday,0,Mar,0,41,Low,12.0,3.38,7.59,3.044522437723423,2.9159412386417585,2.9159412386417585,-1.0360919316867756,-1.0360919316867756,-0.7634539,0.20176126,0.03101115,-0.09018777,-0.23263806,0.0337362,-0.2513075,-0.28433496,-0.10424403,-0.10452508,0.2915183,-0.020046428,-0.055687927,-0.020691253,0.0043821284,0.07539849,0.0520947,-0.068525456,-0.0065786582,-0.01937466,0.040037006,-0.017462818,0.0070947506,0.010916209,0.09111482,0.053504918,0.03706051,0.06385051,-0.011671342,-0.07452771,-0.003337839,0.10390931,-0.018196773,-0.0023679154,-0.024055397,0.059220206,-0.013208968,0.023111537,-0.019712606,0.0068167974,-0.023914127,0.016057018,-0.02064832,0.034082644,0.024670178,0.0022427358,0.00435589,-0.0021723441,0.004083791,-0.0025916132
2022-03-02,learn machine learning,Broad match,B,0.39,2,Wednesday,0,Mar,0,41,High,75.0,3.2,9.62,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.84664536,0.38947567,-0.06138207,0.04860934,0.09794304,-0.040423423,-0.01009727,0.030531041,-0.027217783,-0.023822283,0.07660075,-0.02601879,-0.04895302,-0.019443734,-0.017847966,0.10640552,-0.0031631174,0.10731456,-0.0006484283,-0.051040832,-0.04610958,-0.021314016,-0.14554578,-0.037930775,0.11784518,-0.009048849,0.025107525,-0.0069359397,0.031143386,0.018599585,-0.050390705,0.043862045,-0.045982454,-0.05023733,-0.0021129362,-0.029075408,0.037274208,0.017821854,0.0023442009,-0.005834023,0.015891155,-0.0025268835,0.04304277,0.0667477,-0.001082468,-0.013429952,-0.063096344,-0.023557825,0.032489114,-0.107259154
2022-03-02,machine learning program,Broad match,B,1.6,2,Wednesday,0,Mar,0,41,Medium,55.0,4.24,14.03,5.564520407322694,6.175867270105761,6.175867270105761,0.0,-1.7763568394002505e-15,-0.78605133,0.35127476,0.028221479,0.010771559,-0.03641631,0.00043062025,0.11396452,-0.06097864,-0.035791606,-0.19103591,-0.21908401,0.20095421,-0.012590866,0.13858373,0.04726881,-0.07762452,0.08871347,0.05963533,-0.059211347,0.11110012,-0.02602019,-0.0995384,0.07582005,-0.108406,-0.006965278,3.843291e-05,-0.05605917,0.027087783,0.022295307,-0.020413205,0.09067748,-0.034986954,-0.018176561,0.07643131,0.011058498,-0.02325756,0.022405904,0.0016625293,0.020672971,-0.059338816,0.0005387554,0.030278215,-0.026024058,0.0042003593,0.01640189,-0.034159634,-0.030434472,0.0024288227,0.0062536104,-0.032404598
2022-03-02,study machine learning,Broad match,B,4.46,4,Wednesday,0,Mar,0,41,Medium,62.0,2.83,8.47,3.044522437723423,3.573779635594727,3.573779635594727,-0.2795848622191617,-0.2795848622191621,-0.7765914,0.30665517,-0.006389209,0.1260416,-0.088500746,-0.15667363,-0.026364876,0.05931689,0.19258304,0.01126145,0.068200625,-0.13820617,-0.069713935,-0.053109117,0.108033806,0.059202157,0.1029093,-0.019784382,0.074018836,-0.026313545,0.042091135,-0.19190018,-0.03319228,-0.1789266,-0.034112554,-0.10488879,-0.011093472,0.00862037,0.06377198,-0.098188594,-0.05568245,0.079486266,0.054311603,-0.040408026,0.016197246,0.09399927,-0.029692497,-0.024388807,-0.041549876,0.026525846,0.009865328,-0.088070504,-0.017672997,0.02829034,0.022253973,-0.0034557085,-0.04895347,-0.06979001,0.036462706,-0.08069071
2022-03-02,machine learning certificate,Broad match,B,0.62,2,Wednesday,0,Mar,0,41,High,80.0,3.48,11.2,4.51085950651685,4.2626798770413155,4.2626798770413155,0.0,-8.881784197001252e-16,-0.69474965,-0.007104278,0.52368706,-0.30533677,0.0923428,0.11651848,0.060328025,0.09008866,0.04218838,-0.14045653,0.050686356,-0.03816075,-0.0312587,-0.016688367,0.042931344,-0.0760295,-0.038696073,0.13527624,0.055472333,0.03772552,-0.03227044,0.055538613,0.014697229,-0.020828184,-0.079176,-0.021444988,0.056155257,-0.08259972,0.0946058,0.042829487,-0.071651354,-0.0033521256,0.05517602,0.045696974,0.09460309,-0.034140278,0.042623293,0.004223802,0.016329868,-0.011254585,-0.021037508,6.741736e-05,-0.0011917752,-0.010525985,0.0024706572,-0.0068028416,0.01627452,-0.0326464,-0.01832003,0.008058244
2022-03-02,ml machine learning,Broad match,USA,4.17,2,Wednesday,0,Mar,0,41,Low,6.0,2.16,6.71,11.813037464800539,10.809748150372926,10.809748150372926,0.0,-2.6645352591003757e-15,-0.77506423,0.44065204,-0.07492419,-0.12730724,0.03337952,-0.010059127,-0.29361,0.07019392,-0.035299398,0.05424604,-0.04349211,0.017351858,-0.095015585,-0.090899535,0.14880472,-0.048343096,-0.046690486,-0.044446103,-0.04226044,0.03202306,0.09257691,-0.021195192,-0.0678125,-0.04099015,0.013814322,0.016268438,0.05599264,0.031362586,0.00034462285,0.01576972,-0.04128898,0.01572914,0.0005681187,0.009515137,-0.02350095,-0.04314471,0.010544144,-0.026827045,-0.0058373096,0.02407094,0.020433852,-0.019227542,0.0095741395,-0.036919896,-0.043667383,-0.010662747,-0.02648141,-0.048165984,0.049346797,-0.008401168
2022-03-02,ai machine,Broad match,USA,2.75,1,Wednesday,0,Mar,0,41,Low,24.0,2.83,11.0,7.3783837129967145,5.870074341557691,5.870074341557691,-0.19726643685535006,-0.19726643685535095,-0.75739956,-0.03361897,-0.4758435,-0.24136314,0.08424248,-0.022323456,-0.029039579,-0.031341333,-0.06379314,-0.09258022,-0.05711708,0.08928343,0.06698114,0.12940693,-0.03844763,0.025013503,-0.05159762,0.025029866,-0.0052133193,0.004368465,-0.019153673,0.055276643,0.08670535,-0.11411345,0.10550622,-0.08717415,-0.061419915,-0.025805136,-0.07183686,-0.013705355,0.042781096,0.035332114,0.039024346,0.009372122,0.059830405,0.02392932,0.009821844,-0.06060684,0.06322252,-0.0067931744,-0.029064825,-0.014439422,0.08332895,-0.022124516,0.02533623,-0.0018937796,0.025774105,-0.010959837,0.03551381,-0.015929949
2022-03-02,ml courses,Broad match,USA,2.38,1,Wednesday,0,Mar,0,41,Medium,62.0,3.92,11.29,5.14166355650266,5.045211723440414,5.045211723440414,-0.19290366612449183,-0.19290366612449406,-0.687293,-0.14462836,0.21612036,0.29561818,0.033421267,0.16471314,-0.3570599,0.11939982,0.06412048,0.16460322,-0.106012136,0.09973869,-0.15421498,0.022602795,0.24117877,-0.022195535,0.0074862316,-0.17519152,0.03835447,0.0032999045,0.07296393,0.008693922,-0.0015185598,0.02157329,0.011642245,0.03150273,-0.006912068,0.029654285,0.045140736,0.013471264,-0.08462755,-0.029454315,0.0118469605,0.03332973,-0.010408599,-0.025449729,0.0063551054,0.010468545,-0.027832258,-0.043459952,-0.041908104,0.026549963,-0.00054555037,-0.029000029,-0.011618373,0.05937869,-0.012922234,-0.042919178,0.05538914,0.003266655
2022-03-02,machine learning certification programs,Broad match,USA,6.31,1,Wednesday,0,Mar,0,41,High,86.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-2.220446049250313e-16,-0.77559185,0.026658019,0.5060247,-0.15710755,0.066788785,0.049604826,0.1596678,0.080229186,-0.06955461,-0.005968333,-0.14550185,0.0074923993,-0.013707608,0.08147453,-0.015107922,-0.05342979,0.034144722,-0.04201128,0.0058015813,0.04895909,-0.046400864,-0.08813883,0.04087209,-0.025607593,0.04913469,0.02724952,-0.015936257,0.04651476,0.035870582,-0.029692441,0.015700618,0.039681345,-0.025089702,-0.029757204,-0.03814367,0.04247315,0.016563488,0.051079392,0.011109201,-0.013832128,-0.038984563,-0.03743897,0.014615678,0.011666397,0.023717115,-0.017312437,-0.017944684,-0.045224644,-0.021394676,-0.0061626663
2022-03-02,learn machine learning,Exact match,USA,0.49,1,Wednesday,0,Mar,0,41,High,75.0,3.2,9.62,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.84664536,0.38947567,-0.06138207,0.04860934,0.09794304,-0.040423423,-0.01009727,0.030531041,-0.027217783,-0.023822283,0.07660075,-0.02601879,-0.04895302,-0.019443734,-0.017847966,0.10640552,-0.0031631174,0.10731456,-0.0006484283,-0.051040832,-0.04610958,-0.021314016,-0.14554578,-0.037930775,0.11784518,-0.009048849,0.025107525,-0.0069359397,0.031143386,0.018599585,-0.050390705,0.043862045,-0.045982454,-0.05023733,-0.0021129362,-0.029075408,0.037274208,0.017821854,0.0023442009,-0.005834023,0.015891155,-0.0025268835,0.04304277,0.0667477,-0.001082468,-0.013429952,-0.063096344,-0.023557825,0.032489114,-0.107259154
2022-03-02,machine learning course,Exact match,A,1.01,1,Wednesday,0,Mar,0,41,Medium,62.0,3.92,11.29,5.14166355650266,5.045211723440414,5.045211723440414,-0.19290366612449183,-0.19290366612449406,-0.89017254,0.047574047,0.18781307,0.2671367,0.04418126,-0.11064017,0.04420379,0.036123935,-0.046035174,0.046776965,-0.062471397,0.11496996,-0.11431158,0.029969,0.03878039,0.004243727,-0.0046815807,0.065737486,0.09684052,0.025231896,0.02852183,0.06239156,0.026451575,-0.048718974,0.014534269,-0.022889776,-0.028628318,0.018590894,-0.0012972223,-0.073406786,0.038337696,0.05011108,0.0029255908,0.055754323,-0.0030136965,0.022301948,0.037168536,-0.034383487,0.021280397,-0.034991056,0.0095304325,0.002508121,0.0074589546,-0.00090007717,0.00957085,-0.042822875,-0.02170797,-0.0038800335,-0.020208092,-0.0089047365
2022-03-02,learn machine learning,Broad match,A,4.54,6,Wednesday,0,Mar,0,41,High,75.0,3.2,9.62,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.84664536,0.38947567,-0.06138207,0.04860934,0.09794304,-0.040423423,-0.01009727,0.030531041,-0.027217783,-0.023822283,0.07660075,-0.02601879,-0.04895302,-0.019443734,-0.017847966,0.10640552,-0.0031631174,0.10731456,-0.0006484283,-0.051040832,-0.04610958,-0.021314016,-0.14554578,-0.037930775,0.11784518,-0.009048849,0.025107525,-0.0069359397,0.031143386,0.018599585,-0.050390705,0.043862045,-0.045982454,-0.05023733,-0.0021129362,-0.029075408,0.037274208,0.017821854,0.0023442009,-0.005834023,0.015891155,-0.0025268835,0.04304277,0.0667477,-0.001082468,-0.013429952,-0.063096344,-0.023557825,0.032489114,-0.107259154
2022-03-02,machine learning program,Broad match,A,1.18,1,Wednesday,0,Mar,0,41,Medium,55.0,4.24,14.03,5.564520407322694,6.175867270105761,6.175867270105761,0.0,-1.7763568394002505e-15,-0.78605133,0.35127476,0.028221479,0.010771559,-0.03641631,0.00043062025,0.11396452,-0.06097864,-0.035791606,-0.19103591,-0.21908401,0.20095421,-0.012590866,0.13858373,0.04726881,-0.07762452,0.08871347,0.05963533,-0.059211347,0.11110012,-0.02602019,-0.0995384,0.07582005,-0.108406,-0.006965278,3.843291e-05,-0.05605917,0.027087783,0.022295307,-0.020413205,0.09067748,-0.034986954,-0.018176561,0.07643131,0.011058498,-0.02325756,0.022405904,0.0016625293,0.020672971,-0.059338816,0.0005387554,0.030278215,-0.026024058,0.0042003593,0.01640189,-0.034159634,-0.030434472,0.0024288227,0.0062536104,-0.032404598
2022-03-02,study machine learning,Broad match,A,1.49,2,Wednesday,0,Mar,0,41,Medium,62.0,2.83,8.47,3.044522437723423,3.573779635594727,3.573779635594727,-0.2795848622191617,-0.2795848622191621,-0.7765914,0.30665517,-0.006389209,0.1260416,-0.088500746,-0.15667363,-0.026364876,0.05931689,0.19258304,0.01126145,0.068200625,-0.13820617,-0.069713935,-0.053109117,0.108033806,0.059202157,0.1029093,-0.019784382,0.074018836,-0.026313545,0.042091135,-0.19190018,-0.03319228,-0.1789266,-0.034112554,-0.10488879,-0.011093472,0.00862037,0.06377198,-0.098188594,-0.05568245,0.079486266,0.054311603,-0.040408026,0.016197246,0.09399927,-0.029692497,-0.024388807,-0.041549876,0.026525846,0.009865328,-0.088070504,-0.017672997,0.02829034,0.022253973,-0.0034557085,-0.04895347,-0.06979001,0.036462706,-0.08069071
2022-03-02,data scientist machine learning,Broad match,A,1.1,2,Wednesday,0,Mar,0,41,Medium,47.0,3.62,10.92,5.771441123130016,6.680848381610565,6.680848381610565,-0.20041848865123058,-0.20041848865123058,-0.74939364,0.38627395,-0.0024973915,-0.0401725,-0.061862133,-0.11219939,0.03728133,-0.14325166,0.07393733,0.06290332,-0.21632072,-0.16258147,0.057656594,-0.15781565,0.06566864,0.09361743,-0.023030397,0.074501134,-0.08342851,-0.07785658,0.041496757,0.0007800762,0.06527997,-0.044606123,0.011693569,-0.033084672,0.13467087,-0.020289188,-0.067780256,0.07078225,-0.082525104,-0.06487662,-0.051376186,0.110449605,-0.027002497,0.07773204,0.038212765,0.07234546,-0.024097357,0.056713536,-0.02662652,-0.09023421,-0.050663814,-0.023226548,-0.01616208,-0.055477694,-0.012508874,-0.007211856,0.051117603,-0.08717094
2022-03-02,mit machine learning,Broad match,A,2.72,3,Wednesday,0,Mar,0,41,Low,12.0,3.38,7.59,3.044522437723423,2.9159412386417585,2.9159412386417585,-1.0360919316867756,-1.0360919316867756,-0.7634539,0.20176126,0.03101115,-0.09018777,-0.23263806,0.0337362,-0.2513075,-0.28433496,-0.10424403,-0.10452508,0.2915183,-0.020046428,-0.055687927,-0.020691253,0.0043821284,0.07539849,0.0520947,-0.068525456,-0.0065786582,-0.01937466,0.040037006,-0.017462818,0.0070947506,0.010916209,0.09111482,0.053504918,0.03706051,0.06385051,-0.011671342,-0.07452771,-0.003337839,0.10390931,-0.018196773,-0.0023679154,-0.024055397,0.059220206,-0.013208968,0.023111537,-0.019712606,0.0068167974,-0.023914127,0.016057018,-0.02064832,0.034082644,0.024670178,0.0022427358,0.00435589,-0.0021723441,0.004083791,-0.0025916132
